county,precinct,office,district,party,candidate,votes,vtd
BARBER,Aetna Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000010
BARBER,Aetna Township,Attorney General,,Republican,"Schmidt, Derek",4,000010
BARBER,Deerhead Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000020
BARBER,Deerhead Township,Attorney General,,Republican,"Schmidt, Derek",5,000020
BARBER,Eagle Township,Attorney General,,Democratic,"Swain, Sarah G.",1,000030
BARBER,Eagle Township,Attorney General,,Republican,"Schmidt, Derek",16,000030
BARBER,Elm Mills Township,Attorney General,,Democratic,"Swain, Sarah G.",15,000040
BARBER,Elm Mills Township,Attorney General,,Republican,"Schmidt, Derek",54,000040
BARBER,Elwood Township,Attorney General,,Democratic,"Swain, Sarah G.",15,000050
BARBER,Elwood Township,Attorney General,,Republican,"Schmidt, Derek",54,000050
BARBER,Hazelton Township,Attorney General,,Democratic,"Swain, Sarah G.",14,000060
BARBER,Hazelton Township,Attorney General,,Republican,"Schmidt, Derek",47,000060
BARBER,Kiowa East Township,Attorney General,,Democratic,"Swain, Sarah G.",42,000070
BARBER,Kiowa East Township,Attorney General,,Republican,"Schmidt, Derek",217,000070
BARBER,Kiowa West Township,Attorney General,,Democratic,"Swain, Sarah G.",31,000080
BARBER,Kiowa West Township,Attorney General,,Republican,"Schmidt, Derek",114,000080
BARBER,Lake City Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000090
BARBER,Lake City Township,Attorney General,,Republican,"Schmidt, Derek",32,000090
BARBER,McAdoo Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000100
BARBER,McAdoo Township,Attorney General,,Republican,"Schmidt, Derek",10,000100
BARBER,Medicine Lodge Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",45,000110
BARBER,Medicine Lodge Precinct 1,Attorney General,,Republican,"Schmidt, Derek",217,000110
BARBER,Medicine Lodge Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",27,00012A
BARBER,Medicine Lodge Precinct 2,Attorney General,,Republican,"Schmidt, Derek",166,00012A
