county,precinct,office,district,party,candidate,votes,vtd
GREENWOOD,Bachelor Township,Attorney General,,Democratic,"Swain, Sarah G.",18,000010
GREENWOOD,Bachelor Township,Attorney General,,Republican,"Schmidt, Derek",84,000010
GREENWOOD,Eureka Township,Attorney General,,Democratic,"Swain, Sarah G.",42,000020
GREENWOOD,Eureka Township,Attorney General,,Republican,"Schmidt, Derek",134,000020
GREENWOOD,Eureka Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",53,000030
GREENWOOD,Eureka Ward 1,Attorney General,,Republican,"Schmidt, Derek",251,000030
GREENWOOD,Eureka Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",43,000040
GREENWOOD,Eureka Ward 2,Attorney General,,Republican,"Schmidt, Derek",170,000040
GREENWOOD,Eureka Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",59,000050
GREENWOOD,Eureka Ward 3,Attorney General,,Republican,"Schmidt, Derek",179,000050
GREENWOOD,Fall River Township,Attorney General,,Democratic,"Swain, Sarah G.",27,000060
GREENWOOD,Fall River Township,Attorney General,,Republican,"Schmidt, Derek",67,000060
GREENWOOD,Janesville Township,Attorney General,,Democratic,"Swain, Sarah G.",22,000070
GREENWOOD,Janesville Township,Attorney General,,Republican,"Schmidt, Derek",156,000070
GREENWOOD,Lane Township,Attorney General,,Democratic,"Swain, Sarah G.",8,000080
GREENWOOD,Lane Township,Attorney General,,Republican,"Schmidt, Derek",27,000080
GREENWOOD,Madison Township,Attorney General,,Democratic,"Swain, Sarah G.",96,000090
GREENWOOD,Madison Township,Attorney General,,Republican,"Schmidt, Derek",271,000090
GREENWOOD,Otter Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",20,000100
GREENWOOD,Otter Creek Township,Attorney General,,Republican,"Schmidt, Derek",59,000100
GREENWOOD,Pleasant Grove Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000110
GREENWOOD,Pleasant Grove Township,Attorney General,,Republican,"Schmidt, Derek",31,000110
GREENWOOD,Quincy Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000120
GREENWOOD,Quincy Township,Attorney General,,Republican,"Schmidt, Derek",41,000120
GREENWOOD,Salem Township,Attorney General,,Democratic,"Swain, Sarah G.",1,000130
GREENWOOD,Salem Township,Attorney General,,Republican,"Schmidt, Derek",14,000130
GREENWOOD,Salt Springs Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000140
GREENWOOD,Salt Springs Township,Attorney General,,Republican,"Schmidt, Derek",31,000140
GREENWOOD,Shell Rock Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000150
GREENWOOD,Shell Rock Township,Attorney General,,Republican,"Schmidt, Derek",65,000150
GREENWOOD,Spring Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",14,000170
GREENWOOD,Spring Creek Township,Attorney General,,Republican,"Schmidt, Derek",42,000170
GREENWOOD,Twin Grove Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000180
GREENWOOD,Twin Grove Township,Attorney General,,Republican,"Schmidt, Derek",18,000180
GREENWOOD,South Salem Township C01,Attorney General,,Democratic,"Swain, Sarah G.",8,200010
GREENWOOD,South Salem Township C01,Attorney General,,Republican,"Schmidt, Derek",36,200010
GREENWOOD,South Salem Township C04,Attorney General,,Democratic,"Swain, Sarah G.",0,200020
GREENWOOD,South Salem Township C04,Attorney General,,Republican,"Schmidt, Derek",0,200020
GREENWOOD,Eureka Airport,Attorney General,,Democratic,"Swain, Sarah G.",0,900010
GREENWOOD,Eureka Airport,Attorney General,,Republican,"Schmidt, Derek",0,900010
GREENWOOD,Eureka Ward 1 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,900020
GREENWOOD,Eureka Ward 1 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,900020
GREENWOOD,Bachelor Township,Governor,,independent,"Kloos, Rick",0,000010
GREENWOOD,Bachelor Township,Governor,,independent,"Orman, Greg",11,000010
GREENWOOD,Bachelor Township,Governor,,Democratic,"Kelly, Laura",30,000010
GREENWOOD,Bachelor Township,Governor,,Libertarian,"Caldwell, Jeff",1,000010
GREENWOOD,Bachelor Township,Governor,,Republican,"Kobach, Kris",60,000010
GREENWOOD,Eureka Township,Governor,,independent,"Kloos, Rick",1,000020
GREENWOOD,Eureka Township,Governor,,independent,"Orman, Greg",11,000020
GREENWOOD,Eureka Township,Governor,,Democratic,"Kelly, Laura",75,000020
GREENWOOD,Eureka Township,Governor,,Libertarian,"Caldwell, Jeff",5,000020
GREENWOOD,Eureka Township,Governor,,Republican,"Kobach, Kris",86,000020
GREENWOOD,Eureka Ward 1,Governor,,independent,"Kloos, Rick",2,000030
GREENWOOD,Eureka Ward 1,Governor,,independent,"Orman, Greg",31,000030
GREENWOOD,Eureka Ward 1,Governor,,Democratic,"Kelly, Laura",89,000030
GREENWOOD,Eureka Ward 1,Governor,,Libertarian,"Caldwell, Jeff",13,000030
GREENWOOD,Eureka Ward 1,Governor,,Republican,"Kobach, Kris",175,000030
GREENWOOD,Eureka Ward 2,Governor,,independent,"Kloos, Rick",1,000040
GREENWOOD,Eureka Ward 2,Governor,,independent,"Orman, Greg",25,000040
GREENWOOD,Eureka Ward 2,Governor,,Democratic,"Kelly, Laura",72,000040
GREENWOOD,Eureka Ward 2,Governor,,Libertarian,"Caldwell, Jeff",6,000040
GREENWOOD,Eureka Ward 2,Governor,,Republican,"Kobach, Kris",110,000040
GREENWOOD,Eureka Ward 3,Governor,,independent,"Kloos, Rick",3,000050
GREENWOOD,Eureka Ward 3,Governor,,independent,"Orman, Greg",27,000050
GREENWOOD,Eureka Ward 3,Governor,,Democratic,"Kelly, Laura",84,000050
GREENWOOD,Eureka Ward 3,Governor,,Libertarian,"Caldwell, Jeff",4,000050
GREENWOOD,Eureka Ward 3,Governor,,Republican,"Kobach, Kris",126,000050
GREENWOOD,Fall River Township,Governor,,independent,"Kloos, Rick",0,000060
GREENWOOD,Fall River Township,Governor,,independent,"Orman, Greg",6,000060
GREENWOOD,Fall River Township,Governor,,Democratic,"Kelly, Laura",32,000060
GREENWOOD,Fall River Township,Governor,,Libertarian,"Caldwell, Jeff",0,000060
GREENWOOD,Fall River Township,Governor,,Republican,"Kobach, Kris",58,000060
GREENWOOD,Janesville Township,Governor,,independent,"Kloos, Rick",0,000070
GREENWOOD,Janesville Township,Governor,,independent,"Orman, Greg",14,000070
GREENWOOD,Janesville Township,Governor,,Democratic,"Kelly, Laura",41,000070
GREENWOOD,Janesville Township,Governor,,Libertarian,"Caldwell, Jeff",4,000070
GREENWOOD,Janesville Township,Governor,,Republican,"Kobach, Kris",118,000070
GREENWOOD,Lane Township,Governor,,independent,"Kloos, Rick",1,000080
GREENWOOD,Lane Township,Governor,,independent,"Orman, Greg",2,000080
GREENWOOD,Lane Township,Governor,,Democratic,"Kelly, Laura",9,000080
GREENWOOD,Lane Township,Governor,,Libertarian,"Caldwell, Jeff",0,000080
GREENWOOD,Lane Township,Governor,,Republican,"Kobach, Kris",23,000080
GREENWOOD,Madison Township,Governor,,independent,"Kloos, Rick",2,000090
GREENWOOD,Madison Township,Governor,,independent,"Orman, Greg",39,000090
GREENWOOD,Madison Township,Governor,,Democratic,"Kelly, Laura",122,000090
GREENWOOD,Madison Township,Governor,,Libertarian,"Caldwell, Jeff",6,000090
GREENWOOD,Madison Township,Governor,,Republican,"Kobach, Kris",201,000090
GREENWOOD,Otter Creek Township,Governor,,independent,"Kloos, Rick",0,000100
GREENWOOD,Otter Creek Township,Governor,,independent,"Orman, Greg",8,000100
GREENWOOD,Otter Creek Township,Governor,,Democratic,"Kelly, Laura",22,000100
GREENWOOD,Otter Creek Township,Governor,,Libertarian,"Caldwell, Jeff",2,000100
GREENWOOD,Otter Creek Township,Governor,,Republican,"Kobach, Kris",48,000100
GREENWOOD,Pleasant Grove Township,Governor,,independent,"Kloos, Rick",0,000110
GREENWOOD,Pleasant Grove Township,Governor,,independent,"Orman, Greg",4,000110
GREENWOOD,Pleasant Grove Township,Governor,,Democratic,"Kelly, Laura",10,000110
GREENWOOD,Pleasant Grove Township,Governor,,Libertarian,"Caldwell, Jeff",2,000110
GREENWOOD,Pleasant Grove Township,Governor,,Republican,"Kobach, Kris",19,000110
GREENWOOD,Quincy Township,Governor,,independent,"Kloos, Rick",1,000120
GREENWOOD,Quincy Township,Governor,,independent,"Orman, Greg",5,000120
GREENWOOD,Quincy Township,Governor,,Democratic,"Kelly, Laura",9,000120
GREENWOOD,Quincy Township,Governor,,Libertarian,"Caldwell, Jeff",1,000120
GREENWOOD,Quincy Township,Governor,,Republican,"Kobach, Kris",31,000120
GREENWOOD,Salem Township,Governor,,independent,"Kloos, Rick",0,000130
GREENWOOD,Salem Township,Governor,,independent,"Orman, Greg",4,000130
GREENWOOD,Salem Township,Governor,,Democratic,"Kelly, Laura",4,000130
GREENWOOD,Salem Township,Governor,,Libertarian,"Caldwell, Jeff",1,000130
GREENWOOD,Salem Township,Governor,,Republican,"Kobach, Kris",6,000130
GREENWOOD,Salt Springs Township,Governor,,independent,"Kloos, Rick",0,000140
GREENWOOD,Salt Springs Township,Governor,,independent,"Orman, Greg",2,000140
GREENWOOD,Salt Springs Township,Governor,,Democratic,"Kelly, Laura",4,000140
GREENWOOD,Salt Springs Township,Governor,,Libertarian,"Caldwell, Jeff",0,000140
GREENWOOD,Salt Springs Township,Governor,,Republican,"Kobach, Kris",29,000140
GREENWOOD,Shell Rock Township,Governor,,independent,"Kloos, Rick",1,000150
GREENWOOD,Shell Rock Township,Governor,,independent,"Orman, Greg",8,000150
GREENWOOD,Shell Rock Township,Governor,,Democratic,"Kelly, Laura",12,000150
GREENWOOD,Shell Rock Township,Governor,,Libertarian,"Caldwell, Jeff",0,000150
GREENWOOD,Shell Rock Township,Governor,,Republican,"Kobach, Kris",52,000150
GREENWOOD,Spring Creek Township,Governor,,independent,"Kloos, Rick",0,000170
GREENWOOD,Spring Creek Township,Governor,,independent,"Orman, Greg",6,000170
GREENWOOD,Spring Creek Township,Governor,,Democratic,"Kelly, Laura",22,000170
GREENWOOD,Spring Creek Township,Governor,,Libertarian,"Caldwell, Jeff",2,000170
GREENWOOD,Spring Creek Township,Governor,,Republican,"Kobach, Kris",28,000170
GREENWOOD,Twin Grove Township,Governor,,independent,"Kloos, Rick",0,000180
GREENWOOD,Twin Grove Township,Governor,,independent,"Orman, Greg",2,000180
GREENWOOD,Twin Grove Township,Governor,,Democratic,"Kelly, Laura",6,000180
GREENWOOD,Twin Grove Township,Governor,,Libertarian,"Caldwell, Jeff",0,000180
GREENWOOD,Twin Grove Township,Governor,,Republican,"Kobach, Kris",13,000180
GREENWOOD,South Salem Township C01,Governor,,independent,"Kloos, Rick",0,200010
GREENWOOD,South Salem Township C01,Governor,,independent,"Orman, Greg",4,200010
GREENWOOD,South Salem Township C01,Governor,,Democratic,"Kelly, Laura",10,200010
GREENWOOD,South Salem Township C01,Governor,,Libertarian,"Caldwell, Jeff",0,200010
GREENWOOD,South Salem Township C01,Governor,,Republican,"Kobach, Kris",31,200010
GREENWOOD,South Salem Township C04,Governor,,independent,"Kloos, Rick",0,200020
GREENWOOD,South Salem Township C04,Governor,,independent,"Orman, Greg",0,200020
GREENWOOD,South Salem Township C04,Governor,,Democratic,"Kelly, Laura",0,200020
GREENWOOD,South Salem Township C04,Governor,,Libertarian,"Caldwell, Jeff",0,200020
GREENWOOD,South Salem Township C04,Governor,,Republican,"Kobach, Kris",0,200020
GREENWOOD,Eureka Airport,Governor,,independent,"Kloos, Rick",0,900010
GREENWOOD,Eureka Airport,Governor,,independent,"Orman, Greg",0,900010
GREENWOOD,Eureka Airport,Governor,,Democratic,"Kelly, Laura",0,900010
GREENWOOD,Eureka Airport,Governor,,Libertarian,"Caldwell, Jeff",0,900010
GREENWOOD,Eureka Airport,Governor,,Republican,"Kobach, Kris",0,900010
GREENWOOD,Eureka Ward 1 Exclave,Governor,,independent,"Kloos, Rick",0,900020
GREENWOOD,Eureka Ward 1 Exclave,Governor,,independent,"Orman, Greg",0,900020
GREENWOOD,Eureka Ward 1 Exclave,Governor,,Democratic,"Kelly, Laura",0,900020
GREENWOOD,Eureka Ward 1 Exclave,Governor,,Libertarian,"Caldwell, Jeff",0,900020
GREENWOOD,Eureka Ward 1 Exclave,Governor,,Republican,"Kobach, Kris",0,900020
GREENWOOD,Bachelor Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",16,000010
GREENWOOD,Bachelor Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",84,000010
GREENWOOD,Eureka Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",45,000020
GREENWOOD,Eureka Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",128,000020
GREENWOOD,Eureka Ward 1,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",47,000030
GREENWOOD,Eureka Ward 1,Commissioner of Insurance,,Republican,"Schmidt, Vicki",255,000030
GREENWOOD,Eureka Ward 2,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",44,000040
GREENWOOD,Eureka Ward 2,Commissioner of Insurance,,Republican,"Schmidt, Vicki",166,000040
GREENWOOD,Eureka Ward 3,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",60,000050
GREENWOOD,Eureka Ward 3,Commissioner of Insurance,,Republican,"Schmidt, Vicki",172,000050
GREENWOOD,Fall River Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",21,000060
GREENWOOD,Fall River Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",70,000060
GREENWOOD,Janesville Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",18,000070
GREENWOOD,Janesville Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",149,000070
GREENWOOD,Lane Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",8,000080
GREENWOOD,Lane Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",25,000080
GREENWOOD,Madison Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",85,000090
GREENWOOD,Madison Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",278,000090
GREENWOOD,Otter Creek Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",23,000100
