county,precinct,office,district,party,candidate,votes,vtd
WABAUNSEE,Alma Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",173,000010
WABAUNSEE,Alma Township,Kansas House of Representatives,51,Republican,"Highland, Ron",393,000010
WABAUNSEE,Chalk Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",4,000020
WABAUNSEE,Chalk Township,Kansas House of Representatives,51,Republican,"Highland, Ron",14,000020
WABAUNSEE,Farmer Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",19,000030
WABAUNSEE,Farmer Township,Kansas House of Representatives,51,Republican,"Highland, Ron",49,000030
WABAUNSEE,Garfield Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",67,000040
WABAUNSEE,Garfield Township,Kansas House of Representatives,51,Republican,"Highland, Ron",185,000040
WABAUNSEE,Harveyville Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",97,000050
WABAUNSEE,Harveyville Township,Kansas House of Representatives,51,Republican,"Highland, Ron",178,000050
WABAUNSEE,Hessdale Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",45,000060
WABAUNSEE,Hessdale Township,Kansas House of Representatives,51,Republican,"Highland, Ron",71,000060
WABAUNSEE,Kaw Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",15,000070
WABAUNSEE,Kaw Township,Kansas House of Representatives,51,Republican,"Highland, Ron",99,000070
WABAUNSEE,Keene Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",78,000080
WABAUNSEE,Keene Township,Kansas House of Representatives,51,Republican,"Highland, Ron",155,000080
WABAUNSEE,Maple Hill Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",122,000090
WABAUNSEE,Maple Hill Township,Kansas House of Representatives,51,Republican,"Highland, Ron",336,000090
WABAUNSEE,McFarland Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",39,000100
WABAUNSEE,McFarland Township,Kansas House of Representatives,51,Republican,"Highland, Ron",89,000100
WABAUNSEE,Paxico Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",82,000110
WABAUNSEE,Paxico Township,Kansas House of Representatives,51,Republican,"Highland, Ron",300,000110
WABAUNSEE,Washington Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",10,000130
WABAUNSEE,Washington Township,Kansas House of Representatives,51,Republican,"Highland, Ron",36,000130
WABAUNSEE,Wilmington Township,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",79,000140
WABAUNSEE,Wilmington Township,Kansas House of Representatives,51,Republican,"Highland, Ron",163,000140
WABAUNSEE,Wabaunsee Township S17,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",83,120020
WABAUNSEE,Wabaunsee Township S17,Kansas House of Representatives,51,Republican,"Highland, Ron",167,120020
WABAUNSEE,Wabaunsee Township S18,Kansas House of Representatives,51,Democratic,"Pikul, Richard R",0,120030
WABAUNSEE,Wabaunsee Township S18,Kansas House of Representatives,51,Republican,"Highland, Ron",0,120030
WABAUNSEE,Alma Township,Kansas Senate,17,Democratic,"Moran, Susan K.",164,000010
WABAUNSEE,Alma Township,Kansas Senate,17,Republican,"Longbine, Jeff",394,000010
WABAUNSEE,Chalk Township,Kansas Senate,17,Democratic,"Moran, Susan K.",5,000020
WABAUNSEE,Chalk Township,Kansas Senate,17,Republican,"Longbine, Jeff",15,000020
WABAUNSEE,Farmer Township,Kansas Senate,17,Democratic,"Moran, Susan K.",17,000030
WABAUNSEE,Farmer Township,Kansas Senate,17,Republican,"Longbine, Jeff",53,000030
WABAUNSEE,Garfield Township,Kansas Senate,17,Democratic,"Moran, Susan K.",78,000040
WABAUNSEE,Garfield Township,Kansas Senate,17,Republican,"Longbine, Jeff",178,000040
WABAUNSEE,Harveyville Township,Kansas Senate,20,Democratic,"Crowder, Terry L.",61,000050
WABAUNSEE,Harveyville Township,Kansas Senate,20,Libertarian,"Hinchey, Clarence",45,000050
WABAUNSEE,Harveyville Township,Kansas Senate,20,Republican,"Schmidt, Vicki L.",175,000050
WABAUNSEE,Hessdale Township,Kansas Senate,20,Democratic,"Crowder, Terry L.",11,000060
WABAUNSEE,Hessdale Township,Kansas Senate,20,Libertarian,"Hinchey, Clarence",31,000060
WABAUNSEE,Hessdale Township,Kansas Senate,20,Republican,"Schmidt, Vicki L.",76,000060
WABAUNSEE,Kaw Township,Kansas Senate,18,Democratic,"Kelly, Laura",31,000070
WABAUNSEE,Kaw Township,Kansas Senate,18,Republican,"Barta, Dick",83,000070
WABAUNSEE,Keene Township,Kansas Senate,20,Democratic,"Crowder, Terry L.",57,000080
WABAUNSEE,Keene Township,Kansas Senate,20,Libertarian,"Hinchey, Clarence",46,000080
WABAUNSEE,Keene Township,Kansas Senate,20,Republican,"Schmidt, Vicki L.",135,000080
WABAUNSEE,Maple Hill Township,Kansas Senate,18,Democratic,"Kelly, Laura",204,000090
WABAUNSEE,Maple Hill Township,Kansas Senate,18,Republican,"Barta, Dick",283,000090
WABAUNSEE,McFarland Township,Kansas Senate,18,Democratic,"Kelly, Laura",74,000100
WABAUNSEE,McFarland Township,Kansas Senate,18,Republican,"Barta, Dick",61,000100
WABAUNSEE,Paxico Township,Kansas Senate,18,Democratic,"Kelly, Laura",125,000110
WABAUNSEE,Paxico Township,Kansas Senate,18,Republican,"Barta, Dick",263,000110
WABAUNSEE,Washington Township,Kansas Senate,17,Democratic,"Moran, Susan K.",6,000130
WABAUNSEE,Washington Township,Kansas Senate,17,Republican,"Longbine, Jeff",41,000130
WABAUNSEE,Wilmington Township,Kansas Senate,20,Democratic,"Crowder, Terry L.",49,000140
WABAUNSEE,Wilmington Township,Kansas Senate,20,Libertarian,"Hinchey, Clarence",64,000140
WABAUNSEE,Wilmington Township,Kansas Senate,20,Republican,"Schmidt, Vicki L.",131,000140
WABAUNSEE,Wabaunsee Township S17,Kansas Senate,17,Democratic,"Moran, Susan K.",75,120020
WABAUNSEE,Wabaunsee Township S17,Kansas Senate,17,Republican,"Longbine, Jeff",152,120020
WABAUNSEE,Wabaunsee Township S18,Kansas Senate,18,Democratic,"Kelly, Laura",10,120030
WABAUNSEE,Wabaunsee Township S18,Kansas Senate,18,Republican,"Barta, Dick",9,120030
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Ayers, Avery L",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Barnett, Andre",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Bush, Kent W",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Christensen, Will",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Duncan, Richard A",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Goode, Virgil",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Hoefling, Tom",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Knill, Dennis J",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Reed, Jill A.",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Rogers, Rick L",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Stein, Jill E",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000010
WABAUNSEE,Alma Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000010
WABAUNSEE,Alma Township,President / Vice President,,Democratic,"Obama, Barack",177,000010
WABAUNSEE,Alma Township,President / Vice President,,Libertarian,"Johnson, Gary",9,000010
WABAUNSEE,Alma Township,President / Vice President,,Reform,"Baldwin, Chuck",3,000010
WABAUNSEE,Alma Township,President / Vice President,,Republican,"Romney, Mitt",388,000010
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Ayers, Avery L",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Barnett, Andre",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Bush, Kent W",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Christensen, Will",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Duncan, Richard A",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Goode, Virgil",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Hoefling, Tom",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Knill, Dennis J",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Reed, Jill A.",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Rogers, Rick L",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Stein, Jill E",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,Democratic,"Obama, Barack",3,000020
WABAUNSEE,Chalk Township,President / Vice President,,Libertarian,"Johnson, Gary",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000020
WABAUNSEE,Chalk Township,President / Vice President,,Republican,"Romney, Mitt",19,000020
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Ayers, Avery L",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Barnett, Andre",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Bush, Kent W",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Christensen, Will",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Duncan, Richard A",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Goode, Virgil",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Hoefling, Tom",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Knill, Dennis J",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Reed, Jill A.",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Rogers, Rick L",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Stein, Jill E",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,Democratic,"Obama, Barack",17,000030
WABAUNSEE,Farmer Township,President / Vice President,,Libertarian,"Johnson, Gary",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000030
WABAUNSEE,Farmer Township,President / Vice President,,Republican,"Romney, Mitt",53,000030
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Ayers, Avery L",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Barnett, Andre",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Bush, Kent W",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Christensen, Will",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Duncan, Richard A",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Goode, Virgil",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Hoefling, Tom",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Knill, Dennis J",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Reed, Jill A.",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Rogers, Rick L",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Stein, Jill E",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000040
WABAUNSEE,Garfield Township,President / Vice President,,Democratic,"Obama, Barack",72,000040
WABAUNSEE,Garfield Township,President / Vice President,,Libertarian,"Johnson, Gary",8,000040
