county,precinct,office,district,party,candidate,votes,vtd
COWLEY,Arkansas City Ward 1 A,Kansas House of Representatives,80,Republican,"Kelley, Kasha",158,00001A
COWLEY,Arkansas City Ward 1 A Exclave A,Kansas House of Representatives,80,Republican,"Kelley, Kasha",7,00001B
COWLEY,Arkansas City Ward 1 A Exclave B,Kansas House of Representatives,80,Republican,"Kelley, Kasha",1,00001C
COWLEY,Arkansas City Ward 1 B,Kansas House of Representatives,80,Republican,"Kelley, Kasha",133,000020
COWLEY,Arkansas City Ward 1 C,Kansas House of Representatives,80,Republican,"Kelley, Kasha",242,000030
COWLEY,Arkansas City Ward 1 D,Kansas House of Representatives,80,Republican,"Kelley, Kasha",205,000040
COWLEY,Arkansas City Ward 2 A,Kansas House of Representatives,80,Republican,"Kelley, Kasha",242,000050
COWLEY,Arkansas City Ward 2 B - 1,Kansas House of Representatives,80,Republican,"Kelley, Kasha",119,00006A
COWLEY,Arkansas City Ward 2 B - 2,Kansas House of Representatives,80,Republican,"Kelley, Kasha",77,00006B
COWLEY,Arkansas City Ward 2 C,Kansas House of Representatives,80,Republican,"Kelley, Kasha",32,000070
COWLEY,Arkansas City Ward 2 D,Kansas House of Representatives,80,Republican,"Kelley, Kasha",32,000080
COWLEY,Arkansas City Ward 3 A,Kansas House of Representatives,80,Republican,"Kelley, Kasha",65,000090
COWLEY,Arkansas City Ward 3 B,Kansas House of Representatives,80,Republican,"Kelley, Kasha",87,000100
COWLEY,Arkansas City Ward 3 C,Kansas House of Representatives,80,Republican,"Kelley, Kasha",73,000110
COWLEY,Arkansas City Ward 4 A,Kansas House of Representatives,80,Republican,"Kelley, Kasha",223,000120
COWLEY,Arkansas City Ward 4 B,Kansas House of Representatives,80,Republican,"Kelley, Kasha",502,00013A
COWLEY,Arkansas City Ward 4 C,Kansas House of Representatives,80,Republican,"Kelley, Kasha",206,000140
COWLEY,Arkansas City Ward 4 D,Kansas House of Representatives,80,Republican,"Kelley, Kasha",392,000150
COWLEY,Beaver Township,Kansas House of Representatives,79,Democratic,"Trimmer, Ed",53,000170
COWLEY,Beaver Township,Kansas House of Representatives,79,Republican,"Alley, Larry",52,000170
COWLEY,Cedar Township,Kansas House of Representatives,12,Democratic,"Bumgarner, Tina",3,000180
COWLEY,Cedar Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",17,000180
COWLEY,Dexter Township,Kansas House of Representatives,12,Democratic,"Bumgarner, Tina",54,000190
COWLEY,Dexter Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",131,000190
COWLEY,East Bolton,Kansas House of Representatives,80,Republican,"Kelley, Kasha",277,000200
