county,precinct,office,district,party,candidate,votes,vtd
FINNEY,Friend Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",37,000010
FINNEY,Garden City Ward 2,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",244,000030
FINNEY,Garden City Ward 3,Kansas House of Representatives,123,Republican,"Doll, John",376,000040
FINNEY,Garden City Ward 5,Kansas House of Representatives,123,Republican,"Doll, John",286,000060
FINNEY,Garden City Ward 6,Kansas House of Representatives,123,Republican,"Doll, John",320,000070
FINNEY,Garden City Ward 7,Kansas House of Representatives,123,Republican,"Doll, John",242,000080
FINNEY,Garden City Ward 8,Kansas House of Representatives,123,Republican,"Doll, John",393,00009A
FINNEY,Garden City Ward 8 Exclave,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",0,00009B
FINNEY,Garden City Ward 9,Kansas House of Representatives,123,Republican,"Doll, John",235,000100
FINNEY,Garden City Ward 10,Kansas House of Representatives,123,Republican,"Doll, John",308,000110
FINNEY,Garden City Ward 11,Kansas House of Representatives,123,Republican,"Doll, John",412,000120
FINNEY,Garden City Ward 12,Kansas House of Representatives,123,Republican,"Doll, John",426,000130
FINNEY,Garden City Ward 13,Kansas House of Representatives,123,Republican,"Doll, John",394,000140
FINNEY,Garden City Ward 14,Kansas House of Representatives,123,Republican,"Doll, John",258,000150
FINNEY,Garden City Ward 15,Kansas House of Representatives,123,Republican,"Doll, John",279,000160
FINNEY,Garden City Ward 16,Kansas House of Representatives,123,Republican,"Doll, John",508,000170
FINNEY,Garden City Ward 17,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",295,00018A
FINNEY,Holcomb Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",698,000190
FINNEY,Huffman Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",186,000200
FINNEY,Jennie Barker Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",353,00021A
FINNEY,Kalvesta Township,Kansas House of Representatives,117,Democratic,"McKinney, Dennis",58,000220
FINNEY,Kalvesta Township,Kansas House of Representatives,117,Republican,"Ewy, John L.",5,000220
FINNEY,Mack Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",122,000230
FINNEY,Pleasant Valley Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",66,000250
FINNEY,Plymell Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",143,000260
FINNEY,Theoni Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",56,000280
FINNEY,Garden City Ward 1 H122,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",29,120020
FINNEY,Garden City Ward 1 H123,Kansas House of Representatives,123,Republican,"Doll, John",150,120030
FINNEY,Garden City Ward 4 H117,Kansas House of Representatives,123,Republican,"Doll, John",0,200010
FINNEY,Garden City Ward 4 H123,Kansas House of Representatives,123,Republican,"Doll, John",221,200020
FINNEY,Pierceville Precinct H117,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",65,200030
FINNEY,Pierceville Precinct H122,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",124,200040
FINNEY,Riverside Precinct H117,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",348,200050
FINNEY,Riverside Precinct H122,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",101,200060
FINNEY,Friend Township,Kansas Senate,39,Republican,"Powell, Larry R.",38,000010
FINNEY,Garden City Ward 2,Kansas Senate,39,Republican,"Powell, Larry R.",254,000030
FINNEY,Garden City Ward 3,Kansas Senate,39,Republican,"Powell, Larry R.",366,000040
FINNEY,Garden City Ward 5,Kansas Senate,39,Republican,"Powell, Larry R.",272,000060
FINNEY,Garden City Ward 6,Kansas Senate,39,Republican,"Powell, Larry R.",324,000070
FINNEY,Garden City Ward 7,Kansas Senate,39,Republican,"Powell, Larry R.",233,000080
FINNEY,Garden City Ward 8,Kansas Senate,39,Republican,"Powell, Larry R.",387,00009A
FINNEY,Garden City Ward 8 Exclave,Kansas Senate,39,Republican,"Powell, Larry R.",0,00009B
FINNEY,Garden City Ward 9,Kansas Senate,39,Republican,"Powell, Larry R.",228,000100
FINNEY,Garden City Ward 10,Kansas Senate,39,Republican,"Powell, Larry R.",298,000110
FINNEY,Garden City Ward 11,Kansas Senate,39,Republican,"Powell, Larry R.",405,000120
FINNEY,Garden City Ward 12,Kansas Senate,39,Republican,"Powell, Larry R.",394,000130
FINNEY,Garden City Ward 13,Kansas Senate,39,Republican,"Powell, Larry R.",380,000140
FINNEY,Garden City Ward 14,Kansas Senate,39,Republican,"Powell, Larry R.",253,000150
FINNEY,Garden City Ward 15,Kansas Senate,39,Republican,"Powell, Larry R.",277,000160
FINNEY,Garden City Ward 16,Kansas Senate,39,Republican,"Powell, Larry R.",471,000170
FINNEY,Garden City Ward 17,Kansas Senate,39,Republican,"Powell, Larry R.",283,00018A
FINNEY,Holcomb Township,Kansas Senate,39,Republican,"Powell, Larry R.",704,000190
FINNEY,Huffman Township,Kansas Senate,39,Republican,"Powell, Larry R.",189,000200
FINNEY,Jennie Barker Township,Kansas Senate,39,Republican,"Powell, Larry R.",345,00021A
FINNEY,Kalvesta Township,Kansas Senate,39,Republican,"Powell, Larry R.",55,000220
FINNEY,Mack Township,Kansas Senate,39,Republican,"Powell, Larry R.",121,000230
FINNEY,Pleasant Valley Township,Kansas Senate,39,Republican,"Powell, Larry R.",66,000250
FINNEY,Plymell Township,Kansas Senate,39,Republican,"Powell, Larry R.",138,000260
FINNEY,Theoni Township,Kansas Senate,39,Republican,"Powell, Larry R.",54,000280
FINNEY,Garden City Ward 1 H122,Kansas Senate,39,Republican,"Powell, Larry R.",24,120020
FINNEY,Garden City Ward 1 H123,Kansas Senate,39,Republican,"Powell, Larry R.",152,120030
FINNEY,Garden City Ward 4 H117,Kansas Senate,39,Republican,"Powell, Larry R.",0,200010
FINNEY,Garden City Ward 4 H123,Kansas Senate,39,Republican,"Powell, Larry R.",217,200020
FINNEY,Pierceville Precinct H117,Kansas Senate,39,Republican,"Powell, Larry R.",61,200030
FINNEY,Pierceville Precinct H122,Kansas Senate,39,Republican,"Powell, Larry R.",128,200040
FINNEY,Riverside Precinct H117,Kansas Senate,39,Republican,"Powell, Larry R.",301,200050
FINNEY,Riverside Precinct H122,Kansas Senate,39,Republican,"Powell, Larry R.",85,200060
