county,precinct,office,district,party,candidate,votes,vtd
STEVENS,Banner Township,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",58,000010
STEVENS,Center Precinct 1,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",23,000020
STEVENS,Center Precinct 2,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",128,000030
STEVENS,Harmony Township,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",34,000040
STEVENS,Hugoton Ward 1 Precinct 1,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",146,000050
STEVENS,Hugoton Ward 1 Precinct 2,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",209,000060
STEVENS,Hugoton Ward 2 Precinct 1,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",33,000070
STEVENS,Hugoton Ward 2 Precinct 2,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",400,000080
STEVENS,Moscow Township,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",220,000090
STEVENS,Voorhees Township,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",62,000100
STEVENS,West Center Township,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",45,000110
STEVENS,Hugoton Ward 03 Precinct 02,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",53,120010
STEVENS,Hugoton Ward 04 Precinct 02,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",209,120020
STEVENS,Hugoton Ward 05 Precinct 02,Kansas House of Representatives,124,Republican,"Alford, J. Stephen",14,120030
STEVENS,Banner Township,Kansas Senate,39,Republican,"Powell, Larry R.",46,000010
STEVENS,Center Precinct 1,Kansas Senate,39,Republican,"Powell, Larry R.",17,000020
STEVENS,Center Precinct 2,Kansas Senate,39,Republican,"Powell, Larry R.",98,000030
STEVENS,Harmony Township,Kansas Senate,39,Republican,"Powell, Larry R.",25,000040
STEVENS,Hugoton Ward 1 Precinct 1,Kansas Senate,39,Republican,"Powell, Larry R.",102,000050
STEVENS,Hugoton Ward 1 Precinct 2,Kansas Senate,39,Republican,"Powell, Larry R.",172,000060
STEVENS,Hugoton Ward 2 Precinct 1,Kansas Senate,39,Republican,"Powell, Larry R.",20,000070
STEVENS,Hugoton Ward 2 Precinct 2,Kansas Senate,39,Republican,"Powell, Larry R.",310,000080
STEVENS,Moscow Township,Kansas Senate,39,Republican,"Powell, Larry R.",183,000090
STEVENS,Voorhees Township,Kansas Senate,39,Republican,"Powell, Larry R.",50,000100
STEVENS,West Center Township,Kansas Senate,39,Republican,"Powell, Larry R.",47,000110
STEVENS,Hugoton Ward 03 Precinct 02,Kansas Senate,39,Republican,"Powell, Larry R.",58,120010
STEVENS,Hugoton Ward 04 Precinct 02,Kansas Senate,39,Republican,"Powell, Larry R.",167,120020
STEVENS,Hugoton Ward 05 Precinct 02,Kansas Senate,39,Republican,"Powell, Larry R.",12,120030
STEVENS,Banner Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Ayers, Avery L",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Barnett, Andre",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Bush, Kent W",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Christensen, Will",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Duncan, Richard A",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Goode, Virgil",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Hoefling, Tom",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Knill, Dennis J",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Reed, Jill A.",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Rogers, Rick L",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Stein, Jill E",0,000010
STEVENS,Banner Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000010
