county,precinct,office,district,party,candidate,votes,vtd
HAMILTON,Bear Creek Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",21,000010
HAMILTON,Coolidge Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",33,000020
HAMILTON,Kendall Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",30,000030
HAMILTON,Lamont Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",38,000040
HAMILTON,Liberty Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",14,000050
HAMILTON,Medway Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",21,000060
HAMILTON,Richland Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",14,000070
HAMILTON,Syracuse 1,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",162,000080
HAMILTON,Syracuse 2,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",96,000090
HAMILTON,Syracuse 3,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",103,000100
HAMILTON,Syracuse 4,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",52,120010
HAMILTON,Syracuse 5,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",157,120020
HAMILTON,Bear Creek Township,Kansas Senate,39,Republican,"Powell, Larry R.",20,000010
HAMILTON,Coolidge Township,Kansas Senate,39,Republican,"Powell, Larry R.",38,000020
HAMILTON,Kendall Township,Kansas Senate,39,Republican,"Powell, Larry R.",29,000030
HAMILTON,Lamont Township,Kansas Senate,39,Republican,"Powell, Larry R.",38,000040
HAMILTON,Liberty Township,Kansas Senate,39,Republican,"Powell, Larry R.",13,000050
HAMILTON,Medway Township,Kansas Senate,39,Republican,"Powell, Larry R.",20,000060
HAMILTON,Richland Township,Kansas Senate,39,Republican,"Powell, Larry R.",12,000070
HAMILTON,Syracuse 1,Kansas Senate,39,Republican,"Powell, Larry R.",148,000080
HAMILTON,Syracuse 2,Kansas Senate,39,Republican,"Powell, Larry R.",95,000090
HAMILTON,Syracuse 3,Kansas Senate,39,Republican,"Powell, Larry R.",101,000100
HAMILTON,Syracuse 4,Kansas Senate,39,Republican,"Powell, Larry R.",56,120010
HAMILTON,Syracuse 5,Kansas Senate,39,Republican,"Powell, Larry R.",146,120020
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Ayers, Avery L",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Barnett, Andre",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Bush, Kent W",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Christensen, Will",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Duncan, Richard A",0,000010
HAMILTON,Bear Creek Township,President / Vice President,,write - in,"Goode, Virgil",0,000010
