county,precinct,office,district,party,candidate,votes,vtd
WYANDOTTE,Edwardsville Ward 01 Precinct 01,State House,33,Democratic,"Burroughs, Tom",328,120020
WYANDOTTE,Edwardsville Ward 01 Precinct 01,State House,33,Republican,"Bukaty, Tony",307,120020
WYANDOTTE,Edwardsville Ward 01 Precinct 02,State House,33,Democratic,"Burroughs, Tom",1,120030
WYANDOTTE,Edwardsville Ward 01 Precinct 02,State House,33,Republican,"Bukaty, Tony",1,120030
WYANDOTTE,Edwardsville Ward 02 Precinct 01,State House,33,Democratic,"Burroughs, Tom",274,120040
WYANDOTTE,Edwardsville Ward 02 Precinct 01,State House,33,Republican,"Bukaty, Tony",355,120040
WYANDOTTE,Edwardsville Ward 02 Precinct 02,State House,33,Democratic,"Burroughs, Tom",112,120050
WYANDOTTE,Edwardsville Ward 02 Precinct 02,State House,33,Republican,"Bukaty, Tony",95,120050
WYANDOTTE,Kansas City Ward 10 Precinct 03,State House,34,Democratic,"Winn, Valdenia C.",43,120060
WYANDOTTE,Kansas City Ward 10 Precinct 06,State House,35,Democratic,"Henderson, Broderick",319,120070
WYANDOTTE,Kansas City Ward 11 Precinct 13,State House,33,Democratic,"Burroughs, Tom",362,120080
WYANDOTTE,Kansas City Ward 11 Precinct 13,State House,33,Republican,"Bukaty, Tony",257,120080
WYANDOTTE,Kansas City Ward 11 Precinct 14,State House,33,Democratic,"Burroughs, Tom",10,120090
WYANDOTTE,Kansas City Ward 11 Precinct 14,State House,33,Republican,"Bukaty, Tony",8,120090
WYANDOTTE,Kansas City Ward 12 Precinct 11,State House,33,Democratic,"Burroughs, Tom",114,120100
WYANDOTTE,Kansas City Ward 12 Precinct 11,State House,33,Republican,"Bukaty, Tony",75,120100
WYANDOTTE,Kansas City Ward 12 Precinct 10,State House,37,Democratic,"Frownfelter, Stan",212,120110
WYANDOTTE,Kansas City Ward 14 Precinct 08,State House,36,Democratic,"Moore, Kathy Wolfe",382,120120
WYANDOTTE,Kansas City Ward 14 Precinct 08,State House,36,Libertarian,"Caldwell, Jeff",23,120120
WYANDOTTE,Kansas City Ward 14 Precinct 08,State House,36,Republican,"Shipp, Shawn A.",162,120120
WYANDOTTE,Kansas City Ward 14 Precinct 16,State House,36,Democratic,"Moore, Kathy Wolfe",105,120130
WYANDOTTE,Kansas City Ward 14 Precinct 16,State House,36,Libertarian,"Caldwell, Jeff",4,120130
WYANDOTTE,Kansas City Ward 14 Precinct 16,State House,36,Republican,"Shipp, Shawn A.",41,120130
WYANDOTTE,Kansas City Ward 14 Precinct 11,State House,36,Democratic,"Moore, Kathy Wolfe",373,120140
WYANDOTTE,Kansas City Ward 14 Precinct 11,State House,36,Libertarian,"Caldwell, Jeff",8,120140
WYANDOTTE,Kansas City Ward 14 Precinct 11,State House,36,Republican,"Shipp, Shawn A.",152,120140
WYANDOTTE,Kansas City Ward 14 Precinct 17,State House,36,Democratic,"Moore, Kathy Wolfe",98,120150
WYANDOTTE,Kansas City Ward 14 Precinct 17,State House,36,Libertarian,"Caldwell, Jeff",6,120150
WYANDOTTE,Kansas City Ward 14 Precinct 17,State House,36,Republican,"Shipp, Shawn A.",51,120150
WYANDOTTE,Kansas City Ward 07 Precinct 05,State House,31,Democratic,"Ruiz, Louis E.",106,120160
WYANDOTTE,Kansas City Ward 07 Precinct 05,State House,31,Republican,"Kelb, Tim",26,120160
WYANDOTTE,Kansas City Ward 07 Precinct 10,State House,37,Democratic,"Frownfelter, Stan",94,120170
WYANDOTTE,Kansas City Ward 09 Precinct 01,State House,32,Democratic,"Peterson, Michael J. (Mike)",47,120180
WYANDOTTE,Kansas City Ward 09 Precinct 15,State House,37,Democratic,"Frownfelter, Stan",289,120190
WYANDOTTE,Kansas City Ward 09 Precinct 08,State House,33,Democratic,"Burroughs, Tom",218,120200
