county,precinct,office,district,party,candidate,votes,vtd
DONIPHAN,Bendena Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",98,000010
DONIPHAN,Bendena Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",57,000010
DONIPHAN,Blair Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",42,000020
DONIPHAN,Blair Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",57,000020
DONIPHAN,Burr Oak Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",26,000030
DONIPHAN,Burr Oak Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",47,000030
DONIPHAN,Denton Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",103,000040
DONIPHAN,Denton Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",61,000040
DONIPHAN,Elwood Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",184,000050
DONIPHAN,Elwood Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",160,000050
DONIPHAN,Highland Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",218,000060
DONIPHAN,Highland Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",244,000060
DONIPHAN,Leona Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",19,000070
DONIPHAN,Leona Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",22,000070
DONIPHAN,Marion Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",55,000080
DONIPHAN,Marion Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",73,000080
DONIPHAN,Severance Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",76,000090
DONIPHAN,Severance Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",48,000090
DONIPHAN,Troy Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",335,000100
DONIPHAN,Troy Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",432,000100
DONIPHAN,Wathena Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",258,000110
DONIPHAN,Wathena Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",390,000110
DONIPHAN,Wayne Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",47,000120
DONIPHAN,Wayne Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",40,000120
DONIPHAN,White Cloud Township,Kansas House of Representatives,63,Democratic,"Henry, Jerry",41,000130
DONIPHAN,White Cloud Township,Kansas House of Representatives,63,Republican,"Bodenhausen, Stephen",56,000130
DONIPHAN,Bendena Township,Kansas Senate,1,Democratic,"Lukert, Steve",83,000010
DONIPHAN,Bendena Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",77,000010
DONIPHAN,Blair Township,Kansas Senate,1,Democratic,"Lukert, Steve",34,000020
DONIPHAN,Blair Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",70,000020
DONIPHAN,Burr Oak Township,Kansas Senate,1,Democratic,"Lukert, Steve",31,000030
DONIPHAN,Burr Oak Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",45,000030
DONIPHAN,Denton Township,Kansas Senate,1,Democratic,"Lukert, Steve",81,000040
DONIPHAN,Denton Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",82,000040
DONIPHAN,Elwood Township,Kansas Senate,1,Democratic,"Lukert, Steve",173,000050
DONIPHAN,Elwood Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",189,000050
DONIPHAN,Highland Township,Kansas Senate,1,Democratic,"Lukert, Steve",248,000060
DONIPHAN,Highland Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",248,000060
DONIPHAN,Leona Township,Kansas Senate,1,Democratic,"Lukert, Steve",11,000070
DONIPHAN,Leona Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",31,000070
DONIPHAN,Marion Township,Kansas Senate,1,Democratic,"Lukert, Steve",43,000080
DONIPHAN,Marion Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",87,000080
DONIPHAN,Severance Township,Kansas Senate,1,Democratic,"Lukert, Steve",51,000090
DONIPHAN,Severance Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",81,000090
DONIPHAN,Troy Township,Kansas Senate,1,Democratic,"Lukert, Steve",365,000100
DONIPHAN,Troy Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",448,000100
DONIPHAN,Wathena Township,Kansas Senate,1,Democratic,"Lukert, Steve",304,000110
DONIPHAN,Wathena Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",366,000110
DONIPHAN,Wayne Township,Kansas Senate,1,Democratic,"Lukert, Steve",36,000120
DONIPHAN,Wayne Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",51,000120
DONIPHAN,White Cloud Township,Kansas Senate,1,Democratic,"Lukert, Steve",39,000130
DONIPHAN,White Cloud Township,Kansas Senate,1,Republican,"Pyle, Dennis D.",65,000130
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Ayers, Avery L",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Barnett, Andre",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Bush, Kent W",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Christensen, Will",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Duncan, Richard A",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Goode, Virgil",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Hoefling, Tom",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Knill, Dennis J",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Reed, Jill A.",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Rogers, Rick L",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Stein, Jill E",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000010
DONIPHAN,Bendena Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000010
DONIPHAN,Bendena Township,President / Vice President,,Democratic,"Obama, Barack",27,000010
DONIPHAN,Bendena Township,President / Vice President,,Libertarian,"Johnson, Gary",7,000010
