county,precinct,office,district,party,candidate,votes,vtd
RAWLINS,Achilles Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",28,000010
RAWLINS,Atwood City Precinct 1 East,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",123,000020
RAWLINS,Atwood City Precinct 1 North,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",58,000030
RAWLINS,Atwood City Precinct 1 West,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",73,000040
RAWLINS,Atwood City Precinct 2,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",320,000050
RAWLINS,Atwood Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",13,000060
RAWLINS,Driftwood Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",38,000070
RAWLINS,East Center,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",65,000080
RAWLINS,Herl Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",99,00009A
RAWLINS,Herl Township South,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",0,00009B
RAWLINS,Herndon City,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",60,000100
RAWLINS,Jefferson Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",14,000110
RAWLINS,Ludell Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",49,000120
RAWLINS,McDonald City,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",69,000130
RAWLINS,Mirage Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",26,000140
RAWLINS,Rocewood Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",145,000150
RAWLINS,Union Township,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",28,000160
RAWLINS,West Center,Kansas House of Representatives,120,Republican,"Cassidy, Ward M.",90,000170
RAWLINS,Achilles Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",7,000010
RAWLINS,Achilles Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",27,000010
RAWLINS,Atwood City Precinct 1 East,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",39,000020
RAWLINS,Atwood City Precinct 1 East,Kansas Senate,40,Republican,"Ostmeyer, Ralph",99,000020
RAWLINS,Atwood City Precinct 1 North,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",17,000030
RAWLINS,Atwood City Precinct 1 North,Kansas Senate,40,Republican,"Ostmeyer, Ralph",45,000030
RAWLINS,Atwood City Precinct 1 West,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",20,000040
RAWLINS,Atwood City Precinct 1 West,Kansas Senate,40,Republican,"Ostmeyer, Ralph",56,000040
RAWLINS,Atwood City Precinct 2,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",127,000050
RAWLINS,Atwood City Precinct 2,Kansas Senate,40,Republican,"Ostmeyer, Ralph",226,000050
RAWLINS,Atwood Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",2,000060
RAWLINS,Atwood Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",11,000060
RAWLINS,Driftwood Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",7,000070
RAWLINS,Driftwood Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",34,000070
RAWLINS,East Center,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",15,000080
RAWLINS,East Center,Kansas Senate,40,Republican,"Ostmeyer, Ralph",58,000080
RAWLINS,Herl Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",18,00009A
RAWLINS,Herl Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",85,00009A
RAWLINS,Herl Township South,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",0,00009B
RAWLINS,Herl Township South,Kansas Senate,40,Republican,"Ostmeyer, Ralph",0,00009B
RAWLINS,Herndon City,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",16,000100
RAWLINS,Herndon City,Kansas Senate,40,Republican,"Ostmeyer, Ralph",53,000100
RAWLINS,Jefferson Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",2,000110
RAWLINS,Jefferson Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",14,000110
RAWLINS,Ludell Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",17,000120
RAWLINS,Ludell Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",36,000120
RAWLINS,McDonald City,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",8,000130
RAWLINS,McDonald City,Kansas Senate,40,Republican,"Ostmeyer, Ralph",68,000130
RAWLINS,Mirage Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",0,000140
RAWLINS,Mirage Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",28,000140
RAWLINS,Rocewood Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",17,000150
RAWLINS,Rocewood Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",140,000150
RAWLINS,Union Township,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",6,000160
RAWLINS,Union Township,Kansas Senate,40,Republican,"Ostmeyer, Ralph",21,000160
RAWLINS,West Center,Kansas Senate,40,Democratic,"Schmidt, Allen Clark",18,000170
RAWLINS,West Center,Kansas Senate,40,Republican,"Ostmeyer, Ralph",79,000170
RAWLINS,Achilles Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
