county,precinct,office,district,party,candidate,votes,vtd
ATCHISON,Atchison Precinct 1,State House,63,Democratic,"Henry, Jerry",169,000010
ATCHISON,Atchison Precinct 1,State House,63,Republican,"Bodenhausen, Stephen",87,000010
ATCHISON,Atchison Precinct 2 East,State House,63,Democratic,"Henry, Jerry",165,000020
ATCHISON,Atchison Precinct 2 East,State House,63,Republican,"Bodenhausen, Stephen",106,000020
ATCHISON,Atchison Precinct 2 West,State House,63,Democratic,"Henry, Jerry",201,000030
ATCHISON,Atchison Precinct 2 West,State House,63,Republican,"Bodenhausen, Stephen",131,000030
ATCHISON,Atchison Precinct 3 East,State House,63,Democratic,"Henry, Jerry",366,000040
ATCHISON,Atchison Precinct 3 East,State House,63,Republican,"Bodenhausen, Stephen",174,000040
ATCHISON,Atchison Precinct 3 West,State House,63,Democratic,"Henry, Jerry",573,00005A
ATCHISON,Atchison Precinct 3 West,State House,63,Republican,"Bodenhausen, Stephen",283,00005A
ATCHISON,Atchison Precinct 4,State House,63,Democratic,"Henry, Jerry",344,00006A
ATCHISON,Atchison Precinct 4,State House,63,Republican,"Bodenhausen, Stephen",132,00006A
ATCHISON,Atchison Precinct 4 Exclave A,State House,63,Democratic,"Henry, Jerry",0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,State House,63,Republican,"Bodenhausen, Stephen",0,00006B
ATCHISON,Atchison Precinct 4 Exclave B,State House,63,Democratic,"Henry, Jerry",0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,State House,63,Republican,"Bodenhausen, Stephen",0,00006C
ATCHISON,Atchison Precinct 5 North,State House,63,Democratic,"Henry, Jerry",395,00007A
ATCHISON,Atchison Precinct 5 North,State House,63,Republican,"Bodenhausen, Stephen",230,00007A
ATCHISON,Atchison Precinct 5 North Exclave A,State House,63,Democratic,"Henry, Jerry",0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,State House,63,Republican,"Bodenhausen, Stephen",0,00007B
ATCHISON,Atchison Precinct 5 North Exclave B,State House,63,Democratic,"Henry, Jerry",0,00007C
ATCHISON,Atchison Precinct 5 North Exclave B,State House,63,Republican,"Bodenhausen, Stephen",0,00007C
ATCHISON,Atchison Precinct 5 South,State House,63,Democratic,"Henry, Jerry",227,00008A
ATCHISON,Atchison Precinct 5 South,State House,63,Republican,"Bodenhausen, Stephen",130,00008A
ATCHISON,Atchison Precinct 5 South Exclave A,State House,63,Democratic,"Henry, Jerry",0,00008B
ATCHISON,Atchison Precinct 5 South Exclave A,State House,63,Republican,"Bodenhausen, Stephen",0,00008B
ATCHISON,Atchison Precinct 5 South Exclave B,State House,63,Democratic,"Henry, Jerry",0,00008C
ATCHISON,Atchison Precinct 5 South Exclave B,State House,63,Republican,"Bodenhausen, Stephen",0,00008C
ATCHISON,Atchison Precinct 5 South Exclave C,State House,63,Democratic,"Henry, Jerry",0,00008D
ATCHISON,Atchison Precinct 5 South Exclave C,State House,63,Republican,"Bodenhausen, Stephen",0,00008D
ATCHISON,Center Township,State House,63,Democratic,"Henry, Jerry",180,000100
ATCHISON,Center Township,State House,63,Republican,"Bodenhausen, Stephen",136,000100
ATCHISON,Grasshopper Township,State House,62,Democratic,"Stones, Dennis R.",76,000110
ATCHISON,Grasshopper Township,State House,62,Republican,"Garber, Randy",206,000110
ATCHISON,Huron Township,State House,63,Democratic,"Henry, Jerry",60,000120
ATCHISON,Huron Township,State House,63,Republican,"Bodenhausen, Stephen",36,000120
ATCHISON,Kapioma Township,State House,62,Democratic,"Stones, Dennis R.",37,000130
ATCHISON,Kapioma Township,State House,62,Republican,"Garber, Randy",88,000130
ATCHISON,Lancaster Township,State House,63,Democratic,"Henry, Jerry",195,000140
ATCHISON,Lancaster Township,State House,63,Republican,"Bodenhausen, Stephen",105,000140
ATCHISON,Shannon Township,State House,63,Democratic,"Henry, Jerry",434,00016A
ATCHISON,Shannon Township,State House,63,Republican,"Bodenhausen, Stephen",216,00016A
ATCHISON,Walnut Township,State House,63,Democratic,"Henry, Jerry",158,00017A
ATCHISON,Walnut Township,State House,63,Republican,"Bodenhausen, Stephen",74,00017A
ATCHISON,Walnut Township Enclave,State House,63,Democratic,"Henry, Jerry",0,00017B
ATCHISON,Walnut Township Enclave,State House,63,Republican,"Bodenhausen, Stephen",0,00017B
ATCHISON,Mount Pleasant Voting District Township,State House,63,Democratic,"Henry, Jerry",312,100050
ATCHISON,Mount Pleasant Voting District Township,State House,63,Republican,"Bodenhausen, Stephen",139,100050
ATCHISON,Benton Township H62,State House,62,Democratic,"Stones, Dennis R.",152,120020
ATCHISON,Benton Township H62,State House,62,Republican,"Garber, Randy",182,120020
ATCHISON,Benton Township H63,State House,63,Democratic,"Henry, Jerry",66,120030
ATCHISON,Benton Township H63,State House,63,Republican,"Bodenhausen, Stephen",40,120030
ATCHISON,Atchison Precinct 1,State Senate,1,Democratic,"Lukert, Steve",107,000010
ATCHISON,Atchison Precinct 1,State Senate,1,Republican,"Pyle, Dennis D.",145,000010
ATCHISON,Atchison Precinct 2 East,State Senate,1,Democratic,"Lukert, Steve",133,000020
ATCHISON,Atchison Precinct 2 East,State Senate,1,Republican,"Pyle, Dennis D.",136,000020
ATCHISON,Atchison Precinct 2 West,State Senate,1,Democratic,"Lukert, Steve",154,000030
ATCHISON,Atchison Precinct 2 West,State Senate,1,Republican,"Pyle, Dennis D.",176,000030
ATCHISON,Atchison Precinct 3 East,State Senate,1,Democratic,"Lukert, Steve",256,000040
ATCHISON,Atchison Precinct 3 East,State Senate,1,Republican,"Pyle, Dennis D.",271,000040
ATCHISON,Atchison Precinct 3 West,State Senate,1,Democratic,"Lukert, Steve",439,00005A
ATCHISON,Atchison Precinct 3 West,State Senate,1,Republican,"Pyle, Dennis D.",413,00005A
ATCHISON,Atchison Precinct 4,State Senate,1,Democratic,"Lukert, Steve",256,00006A
ATCHISON,Atchison Precinct 4,State Senate,1,Republican,"Pyle, Dennis D.",202,00006A
ATCHISON,Atchison Precinct 4 Exclave A,State Senate,1,Democratic,"Lukert, Steve",0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,State Senate,1,Republican,"Pyle, Dennis D.",0,00006B
ATCHISON,Atchison Precinct 4 Exclave B,State Senate,1,Democratic,"Lukert, Steve",0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,State Senate,1,Republican,"Pyle, Dennis D.",0,00006C
ATCHISON,Atchison Precinct 5 North,State Senate,1,Democratic,"Lukert, Steve",301,00007A
ATCHISON,Atchison Precinct 5 North,State Senate,1,Republican,"Pyle, Dennis D.",314,00007A
ATCHISON,Atchison Precinct 5 North Exclave A,State Senate,1,Democratic,"Lukert, Steve",0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,State Senate,1,Republican,"Pyle, Dennis D.",0,00007B
ATCHISON,Atchison Precinct 5 North Exclave B,State Senate,1,Democratic,"Lukert, Steve",0,00007C
ATCHISON,Atchison Precinct 5 North Exclave B,State Senate,1,Republican,"Pyle, Dennis D.",0,00007C
ATCHISON,Atchison Precinct 5 South,State Senate,1,Democratic,"Lukert, Steve",183,00008A
ATCHISON,Atchison Precinct 5 South,State Senate,1,Republican,"Pyle, Dennis D.",168,00008A
ATCHISON,Atchison Precinct 5 South Exclave A,State Senate,1,Democratic,"Lukert, Steve",0,00008B
