county,precinct,office,district,party,candidate,votes,vtd
KINGMAN,Allen Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",6,000010
KINGMAN,Allen Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",42,000010
KINGMAN,Belmont Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",5,000020
KINGMAN,Belmont Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",24,000020
KINGMAN,Bennett Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",72,000030
KINGMAN,Bennett Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",186,000030
KINGMAN,Canton Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",3,000040
KINGMAN,Canton Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",40,000040
KINGMAN,Chikaskia Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",13,000050
KINGMAN,Chikaskia Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",41,000050
KINGMAN,Dale Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",18,000060
KINGMAN,Dale Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",58,000060
KINGMAN,Dresden Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",51,000070
KINGMAN,Dresden Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",101,000070
KINGMAN,Eagle Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",6,000080
KINGMAN,Eagle Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",42,000080
KINGMAN,Eureka Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",4,000090
KINGMAN,Eureka Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",48,000090
KINGMAN,Evan Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",41,000100
KINGMAN,Evan Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",197,000100
KINGMAN,Galesburg Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",18,000110
KINGMAN,Galesburg Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",84,000110
KINGMAN,Hoosier Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",14,000120
KINGMAN,Hoosier Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",53,000120
KINGMAN,Kingman Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",8,000130
KINGMAN,Kingman Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",46,000130
KINGMAN,Kingman Ward 1,Kansas House of Representatives,114,Democratic,"Moore, Carol",95,00014A
KINGMAN,Kingman Ward 1,Kansas House of Representatives,114,Republican,"Thimesch, Jack",197,00014A
KINGMAN,Kingman Ward 1 Exclave,Kansas House of Representatives,114,Democratic,"Moore, Carol",0,00014B
KINGMAN,Kingman Ward 1 Exclave,Kansas House of Representatives,114,Republican,"Thimesch, Jack",0,00014B
KINGMAN,Kingman Ward 2,Kansas House of Representatives,114,Democratic,"Moore, Carol",117,000150
KINGMAN,Kingman Ward 2,Kansas House of Representatives,114,Republican,"Thimesch, Jack",333,000150
KINGMAN,Kingman Ward 3,Kansas House of Representatives,114,Democratic,"Moore, Carol",46,000160
KINGMAN,Kingman Ward 3,Kansas House of Representatives,114,Republican,"Thimesch, Jack",124,000160
KINGMAN,Kingman Ward 4,Kansas House of Representatives,114,Democratic,"Moore, Carol",55,000170
KINGMAN,Kingman Ward 4,Kansas House of Representatives,114,Republican,"Thimesch, Jack",155,000170
KINGMAN,Liberty Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",10,000180
KINGMAN,Liberty Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",44,000180
KINGMAN,Ninnescah Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",23,000190
KINGMAN,Ninnescah Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",107,000190
KINGMAN,Peters Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",17,000200
KINGMAN,Peters Township,Kansas House of Representatives,114,Republican,"Thimesch, Jack",38,000200
KINGMAN,Richland Township,Kansas House of Representatives,114,Democratic,"Moore, Carol",9,000210
