county,precinct,office,district,party,candidate,votes,vtd
PAWNEE,Ash Valley Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",17,000010
PAWNEE,Ash Valley Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000010
PAWNEE,Ash Valley Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",12,000010
PAWNEE,Conkling Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",5,000030
PAWNEE,Conkling Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000030
PAWNEE,Conkling Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",5,000030
PAWNEE,Garfield Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",26,000040
PAWNEE,Garfield Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000040
PAWNEE,Garfield Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",42,000040
PAWNEE,Keysville Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",5,000060
PAWNEE,Keysville Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000060
PAWNEE,Keysville Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",13,000060
PAWNEE,Larned Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",49,000070
PAWNEE,Larned Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000070
PAWNEE,Larned Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",72,000070
PAWNEE,Larned Ward 1,Governor / Lt. Governor,,Democratic,"Davis, Paul",139,000080
PAWNEE,Larned Ward 1,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",13,000080
PAWNEE,Larned Ward 1,Governor / Lt. Governor,,Republican,"Brownback, Sam",120,000080
PAWNEE,Larned Ward 2,Governor / Lt. Governor,,Democratic,"Davis, Paul",207,000090
PAWNEE,Larned Ward 2,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",20,000090
PAWNEE,Larned Ward 2,Governor / Lt. Governor,,Republican,"Brownback, Sam",182,000090
PAWNEE,Larned Ward 3,Governor / Lt. Governor,,Democratic,"Davis, Paul",199,000100
PAWNEE,Larned Ward 3,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000100
PAWNEE,Larned Ward 3,Governor / Lt. Governor,,Republican,"Brownback, Sam",221,000100
PAWNEE,Larned Ward 4,Governor / Lt. Governor,,Democratic,"Davis, Paul",104,000110
PAWNEE,Larned Ward 4,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000110
PAWNEE,Larned Ward 4,Governor / Lt. Governor,,Republican,"Brownback, Sam",72,000110
PAWNEE,Lincoln Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",2,000120
PAWNEE,Lincoln Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000120
PAWNEE,Lincoln Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",9,000120
PAWNEE,Logan Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",2,000130
PAWNEE,Logan Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000130
PAWNEE,Logan Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",23,000130
PAWNEE,Morton Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",8,000140
