county,precinct,office,district,party,candidate,votes,vtd
RUSH,Alexander - Belle Prairie Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",6,000010
RUSH,Alexander - Belle Prairie Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000010
RUSH,Alexander - Belle Prairie Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",48,000010
RUSH,Banner Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",17,000020
RUSH,Banner Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000020
RUSH,Banner Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",36,000020
RUSH,Big Timber Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",18,000030
RUSH,Big Timber Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",4,000030
RUSH,Big Timber Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",44,000030
RUSH,Brookdale,Governor / Lt. Governor,,Democratic,"Davis, Paul",73,000040
RUSH,Brookdale,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",13,000040
RUSH,Brookdale,Governor / Lt. Governor,,Republican,"Brownback, Sam",119,000040
RUSH,Center Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",27,000050
RUSH,Center Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000050
RUSH,Center Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",70,000050
RUSH,Garfield Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",18,000060
RUSH,Garfield Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000060
RUSH,Garfield Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",34,000060
RUSH,Hampton - Fairview Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",45,000070
RUSH,Hampton - Fairview Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",8,000070
RUSH,Hampton - Fairview Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",69,000070
RUSH,Illinois Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",9,000080
RUSH,Illinois Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000080
RUSH,Illinois Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",25,000080
RUSH,LaCrosse,Governor / Lt. Governor,,Democratic,"Davis, Paul",137,000090
RUSH,LaCrosse,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",20,000090
RUSH,LaCrosse,Governor / Lt. Governor,,Republican,"Brownback, Sam",188,000090
RUSH,Lone Star Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",51,000100
RUSH,Lone Star Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000100
RUSH,Lone Star Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",61,000100
RUSH,Pioneer Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",42,000110
RUSH,Pioneer Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000110
RUSH,Pioneer Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",88,000110
RUSH,Pleasantdale Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",4,000120
RUSH,Pleasantdale Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000120
RUSH,Pleasantdale Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",7,000120
RUSH,Union Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",5,000130
RUSH,Union Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000130
RUSH,Union Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",25,000130
RUSH,Alexander - Belle Prairie Township,Kansas House of Representatives,117,Republican,"Ewy, John L.",51,000010
