county,precinct,office,district,party,candidate,votes,vtd
COFFEY,Avon Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",23,000010
COFFEY,Avon Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000010
COFFEY,Avon Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",55,000010
COFFEY,Burlington Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",43,000020
COFFEY,Burlington Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",10,000020
COFFEY,Burlington Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",103,000020
COFFEY,Burlington Ward 1,Governor / Lt. Governor,,Democratic,"Davis, Paul",121,000030
COFFEY,Burlington Ward 1,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",12,000030
COFFEY,Burlington Ward 1,Governor / Lt. Governor,,Republican,"Brownback, Sam",190,000030
COFFEY,Burlington Ward 2,Governor / Lt. Governor,,Democratic,"Davis, Paul",76,00004A
COFFEY,Burlington Ward 2,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",14,00004A
COFFEY,Burlington Ward 2,Governor / Lt. Governor,,Republican,"Brownback, Sam",161,00004A
COFFEY,Burlington Ward 2 Country Club Heights,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00004B
COFFEY,Burlington Ward 2 Country Club Heights,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00004B
COFFEY,Burlington Ward 2 Country Club Heights,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00004B
COFFEY,Burlington Ward 3,Governor / Lt. Governor,,Democratic,"Davis, Paul",112,00005A
COFFEY,Burlington Ward 3,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",22,00005A
COFFEY,Burlington Ward 3,Governor / Lt. Governor,,Republican,"Brownback, Sam",157,00005A
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00005B
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00005B
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00005B
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00005C
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00005C
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00005C
COFFEY,Hampden Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",28,000060
COFFEY,Hampden Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000060
COFFEY,Hampden Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",43,000060
COFFEY,Key West Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",37,000070
COFFEY,Key West Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",6,000070
COFFEY,Key West Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",55,000070
COFFEY,Leroy Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",78,000080
COFFEY,Leroy Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",12,000080
COFFEY,Leroy Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",134,000080
COFFEY,Liberty Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",92,000090
COFFEY,Liberty Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",10,000090
COFFEY,Liberty Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",130,000090
COFFEY,Lincoln Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",200,000100
COFFEY,Lincoln Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",33,000100
COFFEY,Lincoln Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",218,000100
COFFEY,Neosho Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",16,000110
COFFEY,Neosho Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000110
COFFEY,Neosho Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",30,000110
COFFEY,Ottumwa Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",108,000120
COFFEY,Ottumwa Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",18,000120
COFFEY,Ottumwa Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",186,000120
COFFEY,Pleasant Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",35,000130
COFFEY,Pleasant Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",7,000130
COFFEY,Pleasant Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",50,000130
COFFEY,Pottawatomie Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",19,000140
COFFEY,Pottawatomie Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000140
COFFEY,Pottawatomie Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",62,000140
COFFEY,Rock Creek Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",138,000150
COFFEY,Rock Creek Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",14,000150
COFFEY,Rock Creek Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",157,000150
COFFEY,Spring Creek Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",15,000160
COFFEY,Spring Creek Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000160
COFFEY,Spring Creek Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",48,000160
COFFEY,Star Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",26,000170
COFFEY,Star Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000170
COFFEY,Star Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",39,000170
