county,precinct,office,district,party,candidate,votes,vtd
THOMAS,Barrett Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",11,000010
THOMAS,Barrett Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",4,000010
THOMAS,Barrett Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",33,000010
THOMAS,Colby Ward 1,Governor / Lt. Governor,,Democratic,"Davis, Paul",129,000020
THOMAS,Colby Ward 1,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",15,000020
THOMAS,Colby Ward 1,Governor / Lt. Governor,,Republican,"Brownback, Sam",192,000020
THOMAS,Colby Ward 2,Governor / Lt. Governor,,Democratic,"Davis, Paul",143,00003A
THOMAS,Colby Ward 2,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",18,00003A
THOMAS,Colby Ward 2,Governor / Lt. Governor,,Republican,"Brownback, Sam",222,00003A
THOMAS,Colby Ward 2 Exclave,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00003B
THOMAS,Colby Ward 2 Exclave,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00003B
THOMAS,Colby Ward 2 Exclave,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00003B
THOMAS,Colby Ward 3,Governor / Lt. Governor,,Democratic,"Davis, Paul",174,00004A
THOMAS,Colby Ward 3,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",25,00004A
THOMAS,Colby Ward 3,Governor / Lt. Governor,,Republican,"Brownback, Sam",288,00004A
THOMAS,Colby Ward 3 Exclave,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00004B
THOMAS,Colby Ward 3 Exclave,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00004B
THOMAS,Colby Ward 3 Exclave,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00004B
THOMAS,Colby Ward 4,Governor / Lt. Governor,,Democratic,"Davis, Paul",159,000050
THOMAS,Colby Ward 4,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",26,000050
THOMAS,Colby Ward 4,Governor / Lt. Governor,,Republican,"Brownback, Sam",267,000050
