county,precinct,office,district,party,candidate,votes,vtd
CHAUTAUQUA,Caneyville Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",9,000010
CHAUTAUQUA,Caneyville Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000010
CHAUTAUQUA,Caneyville Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",26,000010
CHAUTAUQUA,Center Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",2,000020
CHAUTAUQUA,Center Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000020
CHAUTAUQUA,Center Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",22,000020
CHAUTAUQUA,Chautauqua,Governor / Lt. Governor,,Democratic,"Davis, Paul",10,000030
CHAUTAUQUA,Chautauqua,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000030
CHAUTAUQUA,Chautauqua,Governor / Lt. Governor,,Republican,"Brownback, Sam",59,000030
CHAUTAUQUA,Harrison Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",4,000040
CHAUTAUQUA,Harrison Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000040
CHAUTAUQUA,Harrison Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",24,000040
CHAUTAUQUA,Hendricks Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",13,000050
CHAUTAUQUA,Hendricks Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000050
CHAUTAUQUA,Hendricks Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",20,000050
CHAUTAUQUA,Jefferson Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",63,000060
CHAUTAUQUA,Jefferson Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000060
CHAUTAUQUA,Jefferson Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",94,000060
CHAUTAUQUA,Lafayette Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",5,000070
CHAUTAUQUA,Lafayette Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",4,000070
CHAUTAUQUA,Lafayette Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",12,000070
CHAUTAUQUA,Little Caney Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",18,000080
CHAUTAUQUA,Little Caney Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000080
CHAUTAUQUA,Little Caney Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",66,000080
CHAUTAUQUA,North Sedan,Governor / Lt. Governor,,Democratic,"Davis, Paul",82,000090
CHAUTAUQUA,North Sedan,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",21,000090
CHAUTAUQUA,North Sedan,Governor / Lt. Governor,,Republican,"Brownback, Sam",139,000090
CHAUTAUQUA,Peru,Governor / Lt. Governor,,Democratic,"Davis, Paul",19,000100
CHAUTAUQUA,Peru,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",13,000100
CHAUTAUQUA,Peru,Governor / Lt. Governor,,Republican,"Brownback, Sam",81,000100
CHAUTAUQUA,Salt Creek Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",7,000110
CHAUTAUQUA,Salt Creek Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000110
CHAUTAUQUA,Salt Creek Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",38,000110
CHAUTAUQUA,South Sedan,Governor / Lt. Governor,,Democratic,"Davis, Paul",37,000120
CHAUTAUQUA,South Sedan,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",8,000120
CHAUTAUQUA,South Sedan,Governor / Lt. Governor,,Republican,"Brownback, Sam",124,000120
CHAUTAUQUA,Summit Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",7,000130
CHAUTAUQUA,Summit Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000130
CHAUTAUQUA,Summit Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",24,000130
CHAUTAUQUA,Washington Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",4,000140
CHAUTAUQUA,Washington Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000140
CHAUTAUQUA,Washington Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",29,000140
CHAUTAUQUA,Caneyville Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",4,000010
CHAUTAUQUA,Caneyville Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",35,000010
CHAUTAUQUA,Center Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",1,000020
CHAUTAUQUA,Center Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",25,000020
CHAUTAUQUA,Chautauqua,Kansas House of Representatives,12,Democratic,"Fuson, Eden",10,000030
CHAUTAUQUA,Chautauqua,Kansas House of Representatives,12,Republican,"Peck, Virgil",61,000030
CHAUTAUQUA,Harrison Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",3,000040
CHAUTAUQUA,Harrison Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",25,000040
CHAUTAUQUA,Hendricks Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",17,000050
CHAUTAUQUA,Hendricks Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",18,000050
CHAUTAUQUA,Jefferson Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",41,000060
CHAUTAUQUA,Jefferson Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",121,000060
CHAUTAUQUA,Lafayette Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",3,000070
CHAUTAUQUA,Lafayette Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",18,000070
CHAUTAUQUA,Little Caney Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",17,000080
CHAUTAUQUA,Little Caney Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",66,000080
CHAUTAUQUA,North Sedan,Kansas House of Representatives,12,Democratic,"Fuson, Eden",60,000090
CHAUTAUQUA,North Sedan,Kansas House of Representatives,12,Republican,"Peck, Virgil",181,000090
CHAUTAUQUA,Peru,Kansas House of Representatives,12,Democratic,"Fuson, Eden",17,000100
CHAUTAUQUA,Peru,Kansas House of Representatives,12,Republican,"Peck, Virgil",96,000100
CHAUTAUQUA,Salt Creek Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",5,000110
CHAUTAUQUA,Salt Creek Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",40,000110
CHAUTAUQUA,South Sedan,Kansas House of Representatives,12,Democratic,"Fuson, Eden",32,000120
CHAUTAUQUA,South Sedan,Kansas House of Representatives,12,Republican,"Peck, Virgil",139,000120
CHAUTAUQUA,Summit Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",2,000130
CHAUTAUQUA,Summit Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",33,000130
CHAUTAUQUA,Washington Township,Kansas House of Representatives,12,Democratic,"Fuson, Eden",4,000140
CHAUTAUQUA,Washington Township,Kansas House of Representatives,12,Republican,"Peck, Virgil",31,000140
CHAUTAUQUA,Caneyville Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",3,000010
CHAUTAUQUA,Caneyville Township,United States House of Representatives,4,Republican,"Pompeo, Mike",35,000010
CHAUTAUQUA,Center Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",2,000020
CHAUTAUQUA,Center Township,United States House of Representatives,4,Republican,"Pompeo, Mike",24,000020
CHAUTAUQUA,Chautauqua,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",8,000030
CHAUTAUQUA,Chautauqua,United States House of Representatives,4,Republican,"Pompeo, Mike",63,000030
CHAUTAUQUA,Harrison Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",2,000040
CHAUTAUQUA,Harrison Township,United States House of Representatives,4,Republican,"Pompeo, Mike",26,000040
CHAUTAUQUA,Hendricks Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",11,000050
CHAUTAUQUA,Hendricks Township,United States House of Representatives,4,Republican,"Pompeo, Mike",22,000050
CHAUTAUQUA,Jefferson Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",47,000060
CHAUTAUQUA,Jefferson Township,United States House of Representatives,4,Republican,"Pompeo, Mike",117,000060
CHAUTAUQUA,Lafayette Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",4,000070
CHAUTAUQUA,Lafayette Township,United States House of Representatives,4,Republican,"Pompeo, Mike",16,000070
CHAUTAUQUA,Little Caney Township,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",13,000080
CHAUTAUQUA,Little Caney Township,United States House of Representatives,4,Republican,"Pompeo, Mike",72,000080
CHAUTAUQUA,North Sedan,United States House of Representatives,4,Democratic,"Schuckman, Perry L.",49,000090
CHAUTAUQUA,North Sedan,United States House of Representatives,4,Republican,"Pompeo, Mike",191,000090
