county,precinct,office,district,party,candidate,votes,vtd
RENO,Albion Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",119,000010
RENO,Albion Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",12,000010
RENO,Albion Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",196,000010
RENO,Arlington Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",92,000020
RENO,Arlington Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",15,000020
RENO,Arlington Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",77,000020
RENO,Bell Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",8,000030
RENO,Bell Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000030
RENO,Bell Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",25,000030
RENO,Castleton Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",46,000040
RENO,Castleton Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000040
RENO,Castleton Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",76,000040
RENO,Center Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",39,000050
RENO,Center Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000050
RENO,Center Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",88,000050
RENO,Enterprise Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",18,000060
RENO,Enterprise Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",1,000060
RENO,Enterprise Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",44,000060
RENO,Grant Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",230,000070
RENO,Grant Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",20,000070
RENO,Grant Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",376,000070
RENO,Grove Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",5,000080
RENO,Grove Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000080
RENO,Grove Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",16,000080
RENO,Haven Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",215,000090
RENO,Haven Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",36,000090
RENO,Haven Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",314,000090
RENO,Hayes Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",10,000100
RENO,Hayes Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,000100
RENO,Hayes Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",20,000100
RENO,Huntsville Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",11,000110
RENO,Huntsville Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",3,000110
RENO,Huntsville Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",36,000110
RENO,Hutchinson Precinct 02,Governor / Lt. Governor,,Democratic,"Davis, Paul",65,000130
RENO,Hutchinson Precinct 02,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",6,000130
RENO,Hutchinson Precinct 02,Governor / Lt. Governor,,Republican,"Brownback, Sam",46,000130
RENO,Hutchinson Precinct 03,Governor / Lt. Governor,,Democratic,"Davis, Paul",44,000140
RENO,Hutchinson Precinct 03,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",5,000140
RENO,Hutchinson Precinct 03,Governor / Lt. Governor,,Republican,"Brownback, Sam",28,000140
RENO,Hutchinson Precinct 04,Governor / Lt. Governor,,Democratic,"Davis, Paul",328,000150
RENO,Hutchinson Precinct 04,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",11,000150
RENO,Hutchinson Precinct 04,Governor / Lt. Governor,,Republican,"Brownback, Sam",371,000150
RENO,Hutchinson Precinct 05,Governor / Lt. Governor,,Democratic,"Davis, Paul",119,000160
RENO,Hutchinson Precinct 05,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",23,000160
RENO,Hutchinson Precinct 05,Governor / Lt. Governor,,Republican,"Brownback, Sam",104,000160
RENO,Hutchinson Precinct 06,Governor / Lt. Governor,,Democratic,"Davis, Paul",117,000170
RENO,Hutchinson Precinct 06,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000170
RENO,Hutchinson Precinct 06,Governor / Lt. Governor,,Republican,"Brownback, Sam",102,000170
RENO,Hutchinson Precinct 07,Governor / Lt. Governor,,Democratic,"Davis, Paul",194,000180
RENO,Hutchinson Precinct 07,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",9,000180
RENO,Hutchinson Precinct 07,Governor / Lt. Governor,,Republican,"Brownback, Sam",123,000180
RENO,Hutchinson Precinct 09,Governor / Lt. Governor,,Democratic,"Davis, Paul",248,000200
RENO,Hutchinson Precinct 09,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",25,000200
RENO,Hutchinson Precinct 09,Governor / Lt. Governor,,Republican,"Brownback, Sam",213,000200
RENO,Hutchinson Precinct 10,Governor / Lt. Governor,,Democratic,"Davis, Paul",293,000210
RENO,Hutchinson Precinct 10,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",18,000210
RENO,Hutchinson Precinct 10,Governor / Lt. Governor,,Republican,"Brownback, Sam",289,000210
RENO,Hutchinson Precinct 11,Governor / Lt. Governor,,Democratic,"Davis, Paul",288,000220
