county,precinct,office,district,party,candidate,votes,vtd
DICKINSON,Abilene Ward 1,Governor / Lt. Governor,,Democratic,"Davis, Paul",112,000010
DICKINSON,Abilene Ward 1,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",35,000010
DICKINSON,Abilene Ward 1,Governor / Lt. Governor,,Republican,"Brownback, Sam",145,000010
DICKINSON,Abilene Ward 2,Governor / Lt. Governor,,Democratic,"Davis, Paul",211,00002A
DICKINSON,Abilene Ward 2,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",56,00002A
DICKINSON,Abilene Ward 2,Governor / Lt. Governor,,Republican,"Brownback, Sam",277,00002A
DICKINSON,Abilene Ward 2 Exclave A,Governor / Lt. Governor,,Democratic,"Davis, Paul",0,00002B
DICKINSON,Abilene Ward 2 Exclave A,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",0,00002B
DICKINSON,Abilene Ward 2 Exclave A,Governor / Lt. Governor,,Republican,"Brownback, Sam",0,00002B
DICKINSON,Abilene Ward 3,Governor / Lt. Governor,,Democratic,"Davis, Paul",114,000030
DICKINSON,Abilene Ward 3,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",25,000030
DICKINSON,Abilene Ward 3,Governor / Lt. Governor,,Republican,"Brownback, Sam",139,000030
DICKINSON,Abilene Ward 4 Precinct 1,Governor / Lt. Governor,,Democratic,"Davis, Paul",184,000040
DICKINSON,Abilene Ward 4 Precinct 1,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",32,000040
DICKINSON,Abilene Ward 4 Precinct 1,Governor / Lt. Governor,,Republican,"Brownback, Sam",249,000040
DICKINSON,Abilene Ward 4 Precinct 2,Governor / Lt. Governor,,Democratic,"Davis, Paul",208,000050
DICKINSON,Abilene Ward 4 Precinct 2,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",30,000050
DICKINSON,Abilene Ward 4 Precinct 2,Governor / Lt. Governor,,Republican,"Brownback, Sam",338,000050
DICKINSON,Banner Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",11,000060
DICKINSON,Banner Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",2,000060
DICKINSON,Banner Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",35,000060
DICKINSON,Buckeye Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",49,000070
DICKINSON,Buckeye Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",8,000070
DICKINSON,Buckeye Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",129,000070
DICKINSON,Center Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",86,000080
DICKINSON,Center Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",27,000080
DICKINSON,Center Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",237,000080
DICKINSON,Cheever Township,Governor / Lt. Governor,,Democratic,"Davis, Paul",10,000090
DICKINSON,Cheever Township,Governor / Lt. Governor,,Libertarian,"Umbehr, Keen A.",6,000090
DICKINSON,Cheever Township,Governor / Lt. Governor,,Republican,"Brownback, Sam",37,000090
