county,precinct,office,district,candidate,party,votes
Geary,W1P1,President,,Gary Johnson,LBT,4
Geary,W1P2,President,,Gary Johnson,LBT,7
Geary,W1P3,President,,Gary Johnson,LBT,10
Geary,W1P4,President,,Gary Johnson,LBT,16
Geary,W1P5,President,,Gary Johnson,LBT,6
Geary,W1P6,President,,Gary Johnson,LBT,15
Geary,W1P7,President,,Gary Johnson,LBT,24
Geary,W2P1,President,,Gary Johnson,LBT,6
Geary,W2P2,President,,Gary Johnson,LBT,9
Geary,W2P3,President,,Gary Johnson,LBT,0
Geary,W2P4,President,,Gary Johnson,LBT,4
Geary,W2P5,President,,Gary Johnson,LBT,9
Geary,W2P6,President,,Gary Johnson,LBT,5
Geary,W2P7,President,,Gary Johnson,LBT,12
Geary,W2P8,President,,Gary Johnson,LBT,3
Geary,W3P1,President,,Gary Johnson,LBT,6
Geary,W3P2,President,,Gary Johnson,LBT,25
Geary,W3P3,President,,Gary Johnson,LBT,12
Geary,W3P4,President,,Gary Johnson,LBT,1
Geary,W4P1,President,,Gary Johnson,LBT,10
Geary,W4P2,President,,Gary Johnson,LBT,5
Geary,W4P3,President,,Gary Johnson,LBT,9
Geary,W4P4,President,,Gary Johnson,LBT,13
Geary,Blakely Twp,President,,Gary Johnson,LBT,1
Geary,Grandview Plaza Pct,President,,Gary Johnson,LBT,23
Geary,Jefferson Precinct,President,,Gary Johnson,LBT,6
Geary,Jackson Twp,President,,Gary Johnson,LBT,2
Geary,Liberty Twp,President,,Gary Johnson,LBT,0
Geary,Lyon Twp,President,,Gary Johnson,LBT,5
Geary,Milford City,President,,Gary Johnson,LBT,7
Geary,Milford Twp,President,,Gary Johnson,LBT,18
Geary,Ft. Riley B,President,,Gary Johnson,LBT,16
Geary,Ft. Riley A,President,,Gary Johnson,LBT,0
Geary,Smoky Hill Twp Pct 2,President,,Gary Johnson,LBT,0
Geary,Smoky Hill Twp Pct 3,President,,Gary Johnson,LBT,5
Geary,Smoky Hill Twp Pct 4,President,,Gary Johnson,LBT,2
Geary,Smoky Hill Twp Pct 5,President,,Gary Johnson,LBT,10
Geary,Smoky Hill Twp Pct 6,President,,Gary Johnson,LBT,1
Geary,Wingfield Twp,President,,Gary Johnson,LBT,5
Geary,Total,President,,Gary Johnson,LBT,312
Geary,W1P1,President,,Jill Stein,GRN,4
Geary,W1P2,President,,Jill Stein,GRN,2
Geary,W1P3,President,,Jill Stein,GRN,9
Geary,W1P4,President,,Jill Stein,GRN,13
Geary,W1P5,President,,Jill Stein,GRN,10
Geary,W1P6,President,,Jill Stein,GRN,7
Geary,W1P7,President,,Jill Stein,GRN,9
Geary,W2P1,President,,Jill Stein,GRN,1
Geary,W2P2,President,,Jill Stein,GRN,8
Geary,W2P3,President,,Jill Stein,GRN,2
Geary,W2P4,President,,Jill Stein,GRN,3
Geary,W2P5,President,,Jill Stein,GRN,2
Geary,W2P6,President,,Jill Stein,GRN,3
Geary,W2P7,President,,Jill Stein,GRN,5
Geary,W2P8,President,,Jill Stein,GRN,3
Geary,W3P1,President,,Jill Stein,GRN,8
Geary,W3P2,President,,Jill Stein,GRN,8
Geary,W3P3,President,,Jill Stein,GRN,3
Geary,W3P4,President,,Jill Stein,GRN,1
Geary,W4P1,President,,Jill Stein,GRN,4
Geary,W4P2,President,,Jill Stein,GRN,2
Geary,W4P3,President,,Jill Stein,GRN,5
Geary,W4P4,President,,Jill Stein,GRN,6
Geary,Blakely Twp,President,,Jill Stein,GRN,0
Geary,Grandview Plaza Pct,President,,Jill Stein,GRN,4
Geary,Jefferson Precinct,President,,Jill Stein,GRN,1
Geary,Jackson Twp,President,,Jill Stein,GRN,1
Geary,Liberty Twp,President,,Jill Stein,GRN,2
Geary,Lyon Twp,President,,Jill Stein,GRN,1
Geary,Milford City,President,,Jill Stein,GRN,1
Geary,Milford Twp,President,,Jill Stein,GRN,14
Geary,Ft. Riley B,President,,Jill Stein,GRN,5
Geary,Ft. Riley A,President,,Jill Stein,GRN,2
Geary,Smoky Hill Twp Pct 2,President,,Jill Stein,GRN,0
Geary,Smoky Hill Twp Pct 3,President,,Jill Stein,GRN,0
Geary,Smoky Hill Twp Pct 4,President,,Jill Stein,GRN,2
Geary,Smoky Hill Twp Pct 5,President,,Jill Stein,GRN,2
Geary,Smoky Hill Twp Pct 6,President,,Jill Stein,GRN,1
Geary,Wingfield Twp,President,,Jill Stein,GRN,2
Geary,Total,President,,Jill Stein,GRN,156
Geary,W1P1,President,,Donald J Trump,R,99
Geary,W1P2,President,,Donald J Trump,R,100
Geary,W1P3,President,,Donald J Trump,R,185
Geary,W1P4,President,,Donald J Trump,R,255
Geary,W1P5,President,,Donald J Trump,R,148
Geary,W1P6,President,,Donald J Trump,R,180
Geary,W1P7,President,,Donald J Trump,R,242
Geary,W2P1,President,,Donald J Trump,R,43
Geary,W2P2,President,,Donald J Trump,R,126
Geary,W2P3,President,,Donald J Trump,R,30
Geary,W2P4,President,,Donald J Trump,R,32
Geary,W2P5,President,,Donald J Trump,R,146
Geary,W2P6,President,,Donald J Trump,R,90
Geary,W2P7,President,,Donald J Trump,R,147
Geary,W2P8,President,,Donald J Trump,R,53
Geary,W3P1,President,,Donald J Trump,R,65
Geary,W3P2,President,,Donald J Trump,R,159
Geary,W3P3,President,,Donald J Trump,R,98
Geary,W3P4,President,,Donald J Trump,R,51
Geary,W4P1,President,,Donald J Trump,R,88
Geary,W4P2,President,,Donald J Trump,R,41
Geary,W4P3,President,,Donald J Trump,R,94
Geary,W4P4,President,,Donald J Trump,R,164
Geary,Blakely Twp,President,,Donald J Trump,R,54
Geary,Grandview Plaza Pct,President,,Donald J Trump,R,199
Geary,Jefferson Precinct,President,,Donald J Trump,R,146
Geary,Jackson Twp,President,,Donald J Trump,R,36
Geary,Liberty Twp,President,,Donald J Trump,R,77
Geary,Lyon Twp,President,,Donald J Trump,R,130
Geary,Milford City,President,,Donald J Trump,R,118
Geary,Milford Twp,President,,Donald J Trump,R,380
Geary,Ft. Riley B,President,,Donald J Trump,R,118
Geary,Ft. Riley A,President,,Donald J Trump,R,25
Geary,Smoky Hill Twp Pct 2,President,,Donald J Trump,R,6
Geary,Smoky Hill Twp Pct 3,President,,Donald J Trump,R,57
Geary,Smoky Hill Twp Pct 4,President,,Donald J Trump,R,60
Geary,Smoky Hill Twp Pct 5,President,,Donald J Trump,R,138
Geary,Smoky Hill Twp Pct 6,President,,Donald J Trump,R,21
Geary,Wingfield Twp,President,,Donald J Trump,R,73
Geary,Total,President,,Donald J Trump,R,4274
Geary,W1P1,President,,Hillary Clinton,D,84
Geary,W1P2,President,,Hillary Clinton,D,65
Geary,W1P3,President,,Hillary Clinton,D,74
Geary,W1P4,President,,Hillary Clinton,D,200
Geary,W1P5,President,,Hillary Clinton,D,116
Geary,W1P6,President,,Hillary Clinton,D,171
Geary,W1P7,President,,Hillary Clinton,D,188
Geary,W2P1,President,,Hillary Clinton,D,37
Geary,W2P2,President,,Hillary Clinton,D,124
Geary,W2P3,President,,Hillary Clinton,D,33
Geary,W2P4,President,,Hillary Clinton,D,18
Geary,W2P5,President,,Hillary Clinton,D,112
Geary,W2P6,President,,Hillary Clinton,D,74
Geary,W2P7,President,,Hillary Clinton,D,116
Geary,W2P8,President,,Hillary Clinton,D,32
Geary,W3P1,President,,Hillary Clinton,D,52
Geary,W3P2,President,,Hillary Clinton,D,103
Geary,W3P3,President,,Hillary Clinton,D,96
Geary,W3P4,President,,Hillary Clinton,D,29
Geary,W4P1,President,,Hillary Clinton,D,90
Geary,W4P2,President,,Hillary Clinton,D,43
Geary,W4P3,President,,Hillary Clinton,D,123
Geary,W4P4,President,,Hillary Clinton,D,201
Geary,Blakely Twp,President,,Hillary Clinton,D,8
Geary,Grandview Plaza Pct,President,,Hillary Clinton,D,69
Geary,Jefferson Precinct,President,,Hillary Clinton,D,38
Geary,Jackson Twp,President,,Hillary Clinton,D,11
Geary,Liberty Twp,President,,Hillary Clinton,D,24
Geary,Lyon Twp,President,,Hillary Clinton,D,15
Geary,Milford City,President,,Hillary Clinton,D,48
Geary,Milford Twp,President,,Hillary Clinton,D,120
Geary,Ft. Riley B,President,,Hillary Clinton,D,79
Geary,Ft. Riley A,President,,Hillary Clinton,D,21
Geary,Smoky Hill Twp Pct 2,President,,Hillary Clinton,D,1
Geary,Smoky Hill Twp Pct 3,President,,Hillary Clinton,D,26
Geary,Smoky Hill Twp Pct 4,President,,Hillary Clinton,D,22
Geary,Smoky Hill Twp Pct 5,President,,Hillary Clinton,D,35
Geary,Smoky Hill Twp Pct 6,President,,Hillary Clinton,D,2
Geary,Wingfield Twp,President,,Hillary Clinton,D,22
Geary,Total,President,,Hillary Clinton,D,2722
Geary,W1P1,U.S. Senate,,Jerry Moran,R,117
Geary,W1P2,U.S. Senate,,Jerry Moran,R,111
Geary,W1P3,U.S. Senate,,Jerry Moran,R,214
Geary,W1P4,U.S. Senate,,Jerry Moran,R,322
Geary,W1P5,U.S. Senate,,Jerry Moran,R,179
Geary,W1P6,U.S. Senate,,Jerry Moran,R,229
Geary,W1P7,U.S. Senate,,Jerry Moran,R,284
Geary,W2P1,U.S. Senate,,Jerry Moran,R,51
Geary,W2P2,U.S. Senate,,Jerry Moran,R,156
Geary,W2P3,U.S. Senate,,Jerry Moran,R,44
Geary,W2P4,U.S. Senate,,Jerry Moran,R,34
Geary,W2P5,U.S. Senate,,Jerry Moran,R,169
Geary,W2P6,U.S. Senate,,Jerry Moran,R,114
Geary,W2P7,U.S. Senate,,Jerry Moran,R,180
Geary,W2P8,U.S. Senate,,Jerry Moran,R,61
Geary,W3P1,U.S. Senate,,Jerry Moran,R,69
Geary,W3P2,U.S. Senate,,Jerry Moran,R,177
Geary,W3P3,U.S. Senate,,Jerry Moran,R,130
Geary,W3P4,U.S. Senate,,Jerry Moran,R,56
Geary,W4P1,U.S. Senate,,Jerry Moran,R,99
Geary,W4P2,U.S. Senate,,Jerry Moran,R,42
Geary,W4P3,U.S. Senate,,Jerry Moran,R,113
