county,precinct,office,district,party,candidate,votes,vtd
DECATUR,Allison Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",4,000010
DECATUR,Allison Township,Kansas House of Representatives,120,Republican,"Smith, Adam",11,000010
DECATUR,Altory Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",0,000020
DECATUR,Altory Township,Kansas House of Representatives,120,Republican,"Smith, Adam",9,000020
DECATUR,Bassettville Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000030
DECATUR,Bassettville Township,Kansas House of Representatives,120,Republican,"Smith, Adam",14,000030
DECATUR,Beaver Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000040
DECATUR,Beaver Township,Kansas House of Representatives,120,Republican,"Smith, Adam",25,000040
DECATUR,Center Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",6,000050
DECATUR,Center Township,Kansas House of Representatives,120,Republican,"Smith, Adam",28,000050
DECATUR,Cook Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000060
DECATUR,Cook Township,Kansas House of Representatives,120,Republican,"Smith, Adam",11,000060
DECATUR,Custer Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000070
DECATUR,Custer Township,Kansas House of Representatives,120,Republican,"Smith, Adam",17,000070
DECATUR,Dresden Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",13,000080
DECATUR,Dresden Township,Kansas House of Representatives,120,Republican,"Smith, Adam",43,000080
DECATUR,Finley Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000090
DECATUR,Finley Township,Kansas House of Representatives,120,Republican,"Smith, Adam",20,000090
DECATUR,Garfield Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",10,000100
DECATUR,Garfield Township,Kansas House of Representatives,120,Republican,"Smith, Adam",12,000100
DECATUR,Grant Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",0,000110
DECATUR,Grant Township,Kansas House of Representatives,120,Republican,"Smith, Adam",4,000110
DECATUR,Harlan Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000120
DECATUR,Harlan Township,Kansas House of Representatives,120,Republican,"Smith, Adam",10,000120
DECATUR,Jennings Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",21,000130
DECATUR,Jennings Township,Kansas House of Representatives,120,Republican,"Smith, Adam",47,000130
DECATUR,Liberty Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",4,000140
DECATUR,Liberty Township,Kansas House of Representatives,120,Republican,"Smith, Adam",28,000140
DECATUR,Lincoln Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",20,000150
DECATUR,Lincoln Township,Kansas House of Representatives,120,Republican,"Smith, Adam",63,000150
DECATUR,Logan Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000160
DECATUR,Logan Township,Kansas House of Representatives,120,Republican,"Smith, Adam",17,000160
DECATUR,Lyon Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000170
DECATUR,Lyon Township,Kansas House of Representatives,120,Republican,"Smith, Adam",3,000170
DECATUR,Oberlin City Precinct 1,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",70,000180
DECATUR,Oberlin City Precinct 1,Kansas House of Representatives,120,Republican,"Smith, Adam",298,000180
DECATUR,Oberlin City Precinct 2,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",84,00019A
DECATUR,Oberlin City Precinct 2,Kansas House of Representatives,120,Republican,"Smith, Adam",314,00019A
DECATUR,Oberlin City Precinct 2 Exclave,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",0,00019B
DECATUR,Oberlin City Precinct 2 Exclave,Kansas House of Representatives,120,Republican,"Smith, Adam",0,00019B
DECATUR,Oberlin Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",9,000200
DECATUR,Oberlin Township,Kansas House of Representatives,120,Republican,"Smith, Adam",43,000200
DECATUR,Olive Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000210
DECATUR,Olive Township,Kansas House of Representatives,120,Republican,"Smith, Adam",27,000210
DECATUR,Pleasant Valley Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000220
DECATUR,Pleasant Valley Township,Kansas House of Representatives,120,Republican,"Smith, Adam",18,000220
DECATUR,Prairie Dog Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000230
DECATUR,Prairie Dog Township,Kansas House of Representatives,120,Republican,"Smith, Adam",17,000230
DECATUR,Roosevelt Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000240
DECATUR,Roosevelt Township,Kansas House of Representatives,120,Republican,"Smith, Adam",7,000240
DECATUR,Sappa Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",0,000250
DECATUR,Sappa Township,Kansas House of Representatives,120,Republican,"Smith, Adam",22,000250
DECATUR,Sherman Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",1,000260
DECATUR,Sherman Township,Kansas House of Representatives,120,Republican,"Smith, Adam",10,000260
DECATUR,Summit Township,Kansas House of Representatives,120,Democratic,"Peterson, Bonita L.",2,000270
DECATUR,Summit Township,Kansas House of Representatives,120,Republican,"Smith, Adam",12,000270
DECATUR,Allison Township,Kansas Senate,40,Democratic,"Herman, Alex",5,000010
DECATUR,Allison Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",10,000010
DECATUR,Altory Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000020
DECATUR,Altory Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",8,000020
DECATUR,Bassettville Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000030
DECATUR,Bassettville Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",14,000030
DECATUR,Beaver Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000040
DECATUR,Beaver Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",25,000040
DECATUR,Center Township,Kansas Senate,40,Democratic,"Herman, Alex",3,000050
DECATUR,Center Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",30,000050
DECATUR,Cook Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000060
DECATUR,Cook Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",11,000060
DECATUR,Custer Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000070
DECATUR,Custer Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",18,000070
DECATUR,Dresden Township,Kansas Senate,40,Democratic,"Herman, Alex",11,000080
DECATUR,Dresden Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",48,000080
DECATUR,Finley Township,Kansas Senate,40,Democratic,"Herman, Alex",3,000090
DECATUR,Finley Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",19,000090
DECATUR,Garfield Township,Kansas Senate,40,Democratic,"Herman, Alex",9,000100
DECATUR,Garfield Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",13,000100
DECATUR,Grant Township,Kansas Senate,40,Democratic,"Herman, Alex",0,000110
DECATUR,Grant Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",5,000110
DECATUR,Harlan Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000120
DECATUR,Harlan Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",13,000120
DECATUR,Jennings Township,Kansas Senate,40,Democratic,"Herman, Alex",16,000130
DECATUR,Jennings Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",51,000130
DECATUR,Liberty Township,Kansas Senate,40,Democratic,"Herman, Alex",2,000140
DECATUR,Liberty Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",28,000140
DECATUR,Lincoln Township,Kansas Senate,40,Democratic,"Herman, Alex",15,000150
DECATUR,Lincoln Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",69,000150
DECATUR,Logan Township,Kansas Senate,40,Democratic,"Herman, Alex",0,000160
DECATUR,Logan Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",17,000160
DECATUR,Lyon Township,Kansas Senate,40,Democratic,"Herman, Alex",3,000170
DECATUR,Lyon Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",3,000170
DECATUR,Oberlin City Precinct 1,Kansas Senate,40,Democratic,"Herman, Alex",60,000180
DECATUR,Oberlin City Precinct 1,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",309,000180
DECATUR,Oberlin City Precinct 2,Kansas Senate,40,Democratic,"Herman, Alex",59,00019A
DECATUR,Oberlin City Precinct 2,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",343,00019A
DECATUR,Oberlin City Precinct 2 Exclave,Kansas Senate,40,Democratic,"Herman, Alex",0,00019B
DECATUR,Oberlin City Precinct 2 Exclave,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",0,00019B
DECATUR,Oberlin Township,Kansas Senate,40,Democratic,"Herman, Alex",10,000200
DECATUR,Oberlin Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",41,000200
DECATUR,Olive Township,Kansas Senate,40,Democratic,"Herman, Alex",3,000210
DECATUR,Olive Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",27,000210
DECATUR,Pleasant Valley Township,Kansas Senate,40,Democratic,"Herman, Alex",1,000220
DECATUR,Pleasant Valley Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",17,000220
DECATUR,Prairie Dog Township,Kansas Senate,40,Democratic,"Herman, Alex",0,000230
DECATUR,Prairie Dog Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",19,000230
DECATUR,Roosevelt Township,Kansas Senate,40,Democratic,"Herman, Alex",3,000240
DECATUR,Roosevelt Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",6,000240
DECATUR,Sappa Township,Kansas Senate,40,Democratic,"Herman, Alex",0,000250
DECATUR,Sappa Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",21,000250
DECATUR,Sherman Township,Kansas Senate,40,Democratic,"Herman, Alex",0,000260
DECATUR,Sherman Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",11,000260
DECATUR,Summit Township,Kansas Senate,40,Democratic,"Herman, Alex",2,000270
DECATUR,Summit Township,Kansas Senate,40,Republican,"Billinger, Richard (Rick)",12,000270
DECATUR,Allison Township,President / Vice President,,independent,"Stein, Jill",3,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Castle, Darrell L",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Giordani, Rocky",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Hedges, James A",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Hoefling, Tom",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Kahn, Lynn",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"La Riva, Gloria",0,000010
DECATUR,Allison Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000010
