county,precinct,office,district,party,candidate,votes,vtd
ALLEN,Carlyle Township,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",21,000010
ALLEN,Carlyle Township,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",133,000010
ALLEN,Cottage Grove Township,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",17,000020
ALLEN,Cottage Grove Township,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",111,000020
ALLEN,Deer Creek Township,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",13,000030
ALLEN,Deer Creek Township,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",49,000030
ALLEN,East Elm,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",46,000040
ALLEN,East Elm,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",225,000040
ALLEN,Geneva Township,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",13,000050
ALLEN,Geneva Township,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",44,000050
ALLEN,Humboldt Township,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",19,00006A
ALLEN,Humboldt Township,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",113,00006A
ALLEN,Humboldt Township Rural Enclave,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",0,00006B
ALLEN,Humboldt Township Rural Enclave,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",0,00006B
ALLEN,Humboldt Township Split,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",0,00006C
ALLEN,Humboldt Township Split,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",0,00006C
ALLEN,Humboldt Ward 1,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",90,000070
ALLEN,Humboldt Ward 1,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",256,000070
ALLEN,Humboldt Ward 2,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",77,000080
ALLEN,Humboldt Ward 2,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",327,000080
ALLEN,Iola Ward 1,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",89,000090
ALLEN,Iola Ward 1,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",368,000090
ALLEN,Iola Ward 2,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",90,00010A
ALLEN,Iola Ward 2,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",471,00010A
ALLEN,Iola Ward 2 Exclave,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",0,00010B
ALLEN,Iola Ward 2 Exclave,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",0,00010B
ALLEN,Iola Ward 3,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",121,000110
ALLEN,Iola Ward 3,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",381,000110
ALLEN,Iola Ward 4,Kansas House of Representatives,9,Libertarian,"McMurray, Patrick",117,000120
ALLEN,Iola Ward 4,Kansas House of Representatives,9,Republican,"Thompson, Kent L.",396,000120
