county,precinct,office,district,party,candidate,votes,vtd
GREELEY,Tribune Precinct 1,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",385,000010
GREELEY,Tribune Precinct 2,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",181,000020
GREELEY,Tribune Precinct 3,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",41,000030
GREELEY,Tribune Precinct 1,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",38,000010
GREELEY,Tribune Precinct 1,Kansas Senate,39,Republican,"Doll, John",349,000010
GREELEY,Tribune Precinct 2,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",21,000020
GREELEY,Tribune Precinct 2,Kansas Senate,39,Republican,"Doll, John",160,000020
GREELEY,Tribune Precinct 3,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",5,000030
GREELEY,Tribune Precinct 3,Kansas Senate,39,Republican,"Doll, John",36,000030
GREELEY,Tribune Precinct 1,President / Vice President,,independent,"Stein, Jill",6,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Basiago, Andrew D.",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Castle, Darrell L",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Giordani, Rocky",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Hedges, James A",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Hoefling, Tom",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Kahn, Lynn",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"La Riva, Gloria",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Levinson, Michael S.",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Maturen, Michael A",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"McMullin, Evan",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Moorehead, Monica G.",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Perry, Darryl",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Schriner, Joe C",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Smith, Mike",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Sood, Ajay",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Sterling, Shawna",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Valdivia, Anthony J",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000010
GREELEY,Tribune Precinct 1,President / Vice President,,Democratic,"Clinton, Hillary Rodham",63,000010
GREELEY,Tribune Precinct 1,President / Vice President,,Libertarian,"Johnson, Gary",15,000010
GREELEY,Tribune Precinct 1,President / Vice President,,Republican,"Trump, Donald J.",317,000010
GREELEY,Tribune Precinct 2,President / Vice President,,independent,"Stein, Jill",1,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Basiago, Andrew D.",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Castle, Darrell L",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Giordani, Rocky",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Hedges, James A",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Hoefling, Tom",0,000020
GREELEY,Tribune Precinct 2,President / Vice President,,write - in,"Kahn, Lynn",0,000020
