county,precinct,office,district,party,candidate,votes,vtd
KEARNY,Deerfield Precinct,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",222,000010
KEARNY,East Hibbard Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",51,000020
KEARNY,Hartland Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",48,000030
KEARNY,Kendall Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",26,000040
KEARNY,Lakin Precinct 1,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",373,000050
KEARNY,Lakin Precinct 2,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",297,000060
KEARNY,Lakin Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",92,000070
KEARNY,Southside Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",69,000080
KEARNY,West Hibbard Township,Kansas House of Representatives,122,Republican,"Jennings, J. Russell ""Russ""",19,000090
KEARNY,Deerfield Precinct,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",47,000010
KEARNY,Deerfield Precinct,Kansas Senate,39,Republican,"Doll, John",194,000010
KEARNY,East Hibbard Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",5,000020
KEARNY,East Hibbard Township,Kansas Senate,39,Republican,"Doll, John",47,000020
KEARNY,Hartland Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",3,000030
KEARNY,Hartland Township,Kansas Senate,39,Republican,"Doll, John",46,000030
KEARNY,Kendall Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",1,000040
KEARNY,Kendall Township,Kansas Senate,39,Republican,"Doll, John",26,000040
KEARNY,Lakin Precinct 1,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",46,000050
KEARNY,Lakin Precinct 1,Kansas Senate,39,Republican,"Doll, John",355,000050
KEARNY,Lakin Precinct 2,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",62,000060
KEARNY,Lakin Precinct 2,Kansas Senate,39,Republican,"Doll, John",250,000060
KEARNY,Lakin Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",10,000070
KEARNY,Lakin Township,Kansas Senate,39,Republican,"Doll, John",89,000070
KEARNY,Southside Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",13,000080
KEARNY,Southside Township,Kansas Senate,39,Republican,"Doll, John",63,000080
KEARNY,West Hibbard Township,Kansas Senate,39,Democratic,"Worf, A. Zacheriah",2,000090
KEARNY,West Hibbard Township,Kansas Senate,39,Republican,"Doll, John",17,000090
KEARNY,Deerfield Precinct,President / Vice President,,independent,"Stein, Jill",5,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Basiago, Andrew D.",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Castle, Darrell L",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Giordani, Rocky",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Hedges, James A",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Hoefling, Tom",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Kahn, Lynn",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"La Riva, Gloria",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Levinson, Michael S.",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Maturen, Michael A",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"McMullin, Evan",1,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Moorehead, Monica G.",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Perry, Darryl",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Schriner, Joe C",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Smith, Mike",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Sood, Ajay",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Sterling, Shawna",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Valdivia, Anthony J",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000010
KEARNY,Deerfield Precinct,President / Vice President,,Democratic,"Clinton, Hillary Rodham",6,000010
KEARNY,Deerfield Precinct,President / Vice President,,Libertarian,"Johnson, Gary",4,000010
KEARNY,Deerfield Precinct,President / Vice President,,Republican,"Trump, Donald J.",187,000010
KEARNY,East Hibbard Township,President / Vice President,,independent,"Stein, Jill",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Castle, Darrell L",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Giordani, Rocky",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Hedges, James A",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Hoefling, Tom",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Kahn, Lynn",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"La Riva, Gloria",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Maturen, Michael A",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"McMullin, Evan",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Moorehead, Monica G.",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Perry, Darryl",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Schriner, Joe C",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Smith, Mike",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Sood, Ajay",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Sterling, Shawna",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Valdivia, Anthony J",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000020
KEARNY,East Hibbard Township,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000020
KEARNY,East Hibbard Township,President / Vice President,,Democratic,"Clinton, Hillary Rodham",4,000020
KEARNY,East Hibbard Township,President / Vice President,,Libertarian,"Johnson, Gary",0,000020
KEARNY,East Hibbard Township,President / Vice President,,Republican,"Trump, Donald J.",53,000020
KEARNY,Hartland Township,President / Vice President,,independent,"Stein, Jill",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Castle, Darrell L",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Giordani, Rocky",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Hedges, James A",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Hoefling, Tom",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Kahn, Lynn",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"La Riva, Gloria",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Maturen, Michael A",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"McMullin, Evan",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Moorehead, Monica G.",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Perry, Darryl",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Schriner, Joe C",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Smith, Mike",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Sood, Ajay",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Sterling, Shawna",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Valdivia, Anthony J",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000030
KEARNY,Hartland Township,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000030
KEARNY,Hartland Township,President / Vice President,,Democratic,"Clinton, Hillary Rodham",2,000030
KEARNY,Hartland Township,President / Vice President,,Libertarian,"Johnson, Gary",1,000030
KEARNY,Hartland Township,President / Vice President,,Republican,"Trump, Donald J.",51,000030
KEARNY,Kendall Township,President / Vice President,,independent,"Stein, Jill",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Castle, Darrell L",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Giordani, Rocky",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Hedges, James A",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Hoefling, Tom",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Kahn, Lynn",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"La Riva, Gloria",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Maturen, Michael A",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"McMullin, Evan",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Moorehead, Monica G.",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Perry, Darryl",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Schriner, Joe C",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Smith, Mike",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Sood, Ajay",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Sterling, Shawna",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Valdivia, Anthony J",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000040
KEARNY,Kendall Township,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000040
KEARNY,Kendall Township,President / Vice President,,Democratic,"Clinton, Hillary Rodham",1,000040
KEARNY,Kendall Township,President / Vice President,,Libertarian,"Johnson, Gary",0,000040
KEARNY,Kendall Township,President / Vice President,,Republican,"Trump, Donald J.",26,000040
KEARNY,Lakin Precinct 1,President / Vice President,,independent,"Stein, Jill",2,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Basiago, Andrew D.",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Castle, Darrell L",2,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Giordani, Rocky",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Hedges, James A",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Hoefling, Tom",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Kahn, Lynn",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"La Riva, Gloria",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Levinson, Michael S.",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Maturen, Michael A",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"McMullin, Evan",8,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Moorehead, Monica G.",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Perry, Darryl",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Schriner, Joe C",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Smith, Mike",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Sood, Ajay",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Sterling, Shawna",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Valdivia, Anthony J",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000050
KEARNY,Lakin Precinct 1,President / Vice President,,Democratic,"Clinton, Hillary Rodham",71,000050
KEARNY,Lakin Precinct 1,President / Vice President,,Libertarian,"Johnson, Gary",17,000050
KEARNY,Lakin Precinct 1,President / Vice President,,Republican,"Trump, Donald J.",323,000050
KEARNY,Lakin Precinct 2,President / Vice President,,independent,"Stein, Jill",3,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Basiago, Andrew D.",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Castle, Darrell L",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Giordani, Rocky",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Hedges, James A",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Hoefling, Tom",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Kahn, Lynn",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"La Riva, Gloria",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Levinson, Michael S.",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Maturen, Michael A",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"McMullin, Evan",2,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Moorehead, Monica G.",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Perry, Darryl",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Schriner, Joe C",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Smith, Mike",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Sood, Ajay",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Sterling, Shawna",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Valdivia, Anthony J",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000060
KEARNY,Lakin Precinct 2,President / Vice President,,Democratic,"Clinton, Hillary Rodham",64,000060
KEARNY,Lakin Precinct 2,President / Vice President,,Libertarian,"Johnson, Gary",13,000060
KEARNY,Lakin Precinct 2,President / Vice President,,Republican,"Trump, Donald J.",255,000060
KEARNY,Lakin Township,President / Vice President,,independent,"Stein, Jill",1,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Castle, Darrell L",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Giordani, Rocky",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Hedges, James A",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Hoefling, Tom",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Kahn, Lynn",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"La Riva, Gloria",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Maturen, Michael A",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"McMullin, Evan",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Moorehead, Monica G.",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Perry, Darryl",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Schriner, Joe C",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Smith, Mike",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Sood, Ajay",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Sterling, Shawna",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Valdivia, Anthony J",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Vogel-Walcutt, J.J.",0,000070
KEARNY,Lakin Township,President / Vice President,,write - in,"Wysinger, Demetra Jefferson",0,000070
KEARNY,Lakin Township,President / Vice President,,Democratic,"Clinton, Hillary Rodham",19,000070
KEARNY,Lakin Township,President / Vice President,,Libertarian,"Johnson, Gary",5,000070
KEARNY,Lakin Township,President / Vice President,,Republican,"Trump, Donald J.",82,000070
KEARNY,Southside Township,President / Vice President,,independent,"Stein, Jill",1,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Basiago, Andrew D.",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Castle, Darrell L",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"De La Fuente, ""Rocky"" Roque",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Giordani, Rocky",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Hedges, James A",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Hoefling, Tom",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Kahn, Lynn",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"La Riva, Gloria",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Levinson, Michael S.",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Maturen, Michael A",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"McMullin, Evan",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Moorehead, Monica G.",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Perry, Darryl",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Schoenke, Marshall R.",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Schriner, Joe C",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Smith, Mike",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Sood, Ajay",0,000080
KEARNY,Southside Township,President / Vice President,,write - in,"Sterling, Shawna",0,000080
